index,s,t,et
37051,197596,224398,978
37052,232993,306491,978
37053,278814,329195,978
37054,75806,41645,978
37055,114864,81254,978
37056,222590,311934,978
37057,242284,21988,978
37058,185643,147009,978
37059,62928,70474,978
37060,15147,347700,978
37061,201017,219982,978
37062,197325,172022,978
37063,315412,239456,978
37064,327789,326445,978
37065,3597,44116,979
37066,321528,251512,979
37067,346368,159553,979
37068,341429,349491,979
37069,219583,107376,979
37070,177516,288276,979
37071,305070,171818,979
37072,284105,262227,979
37073,275379,66235,979
37074,229768,128376,979
37075,19894,145560,979
37076,193162,102914,979
37077,138219,293905,979
37078,119226,240072,979
37079,331692,40054,979
37080,323004,214487,979
37081,141928,195721,979
37082,260551,297904,979
37083,50988,196852,979
37084,135314,336686,979
37085,155173,243122,979
37086,291588,45065,979
37087,275264,243132,979
37088,1633,280368,979
37089,199011,305603,979
37090,110803,8838,979
37091,319485,54608,979
37092,222986,140357,979
37093,316618,265382,979
37094,50698,229677,979
37095,344951,328132,979
37096,48369,218230,979
37097,284683,7214,979
37098,109998,82514,980
37099,259717,105484,980
37100,192489,52708,980
37101,318467,84473,980
37102,167486,342615,980
37103,155449,140226,980
37104,244335,185066,980
37105,232978,159874,980
37106,55156,145911,980
37107,44570,60365,980
37108,203166,252961,980
37109,10628,110929,980
37110,147306,223631,980
37111,236959,42659,980
37112,235188,315725,980
37113,63047,117135,980
37114,269912,211334,980
37115,130376,168626,980
37116,208296,240740,980
37117,54906,127974,980
37118,233150,176444,980
37119,62248,231314,980
37120,252745,194560,980
37121,112779,119272,980
37122,316457,204519,980
37123,183698,103382,980
37124,93943,276258,980
37125,76956,267974,980
37126,318313,123949,980
37127,287906,269319,980
37128,208301,13976,980
37129,15759,125935,980
37130,347721,276165,980
37131,218699,209143,980
37132,12284,264098,980
37133,165255,91558,980
37134,332646,157206,980
37135,14812,296401,980
37136,25831,227035,980
37137,30194,278169,980
37138,18562,149513,980
37139,111111,152205,980
37140,187719,269327,980
37141,62743,168753,980
37142,81445,130955,980
37143,138199,192224,980
37144,276351,156235,980
37145,296057,253486,980
37146,232059,214863,980
37147,104035,197264,980
37148,80733,212634,980
37149,188094,283580,980
37150,142002,76770,981
37151,53250,223991,981
37152,69494,103408,981
37153,62832,155154,981
37154,125633,130204,981
37155,15255,181887,981
37156,117118,342486,981
37157,64923,56087,981
37158,108981,128839,981
37159,45978,345453,981
37160,182556,257625,981
37161,210061,15480,981
37162,339172,280999,981
37163,94785,3364,981
37164,189261,140953,981
37165,259645,164432,981
37166,36197,116161,981
37167,91700,172972,981
37168,118704,297569,981
37169,163204,167650,981
37170,153399,249628,981
37171,58315,133371,981
37172,266828,188085,981
37173,82439,67,981
37174,263250,315517,981
37175,205306,3007,981
37176,300967,253335,981
37177,22990,300015,981
37178,118032,78155,981
37179,128854,46966,982
37180,302400,85471,982
37181,97237,16683,982
37182,305626,278707,982
37183,243972,58580,982
37184,28299,277041,982
37185,274098,252251,982
37186,280528,279275,982
37187,245684,56449,982
37188,110377,209016,982
37189,56967,148205,982
37190,35681,102261,982
37191,322955,100157,982
37192,93541,237646,982
37193,116507,14443,982
37194,259987,52583,982
37195,60622,231049,982
37196,80530,350474,982
37197,46617,259000,982
37198,194117,255945,982
37199,288164,347829,982
37200,221788,174873,982
37201,246534,210335,982
37202,116823,149878,982
37203,106191,34673,982
37204,83621,285699,982
37205,163913,127092,982
37206,107524,20764,982
37207,38748,329728,982
37208,271802,193616,982
37209,205670,257588,982
37210,346242,86318,982
37211,112005,24920,982
37212,6162,84398,982
37213,351281,221848,982
37214,44423,325946,982
37215,270450,216878,982
37216,142690,120570,982
37217,86499,20303,983
37218,199811,208224,983
37219,329928,142045,983
37220,349085,235247,983
37221,188504,257492,983
37222,63718,166045,983
37223,113099,193441,983
37224,103264,241697,983
37225,170479,285834,983
37226,178889,209727,983
37227,105839,80958,983
37228,25791,358,983
37229,178189,32221,983
37230,349792,197391,983
37231,145367,149137,983
37232,270141,180704,983
37233,300581,186827,983
37234,110388,22947,983
37235,140120,238145,983
37236,51778,243977,983
37237,148027,7283,983
37238,181685,76770,983
37239,78348,17959,983
37240,351037,268587,983
37241,131540,259828,983
37242,326338,186403,983
37243,136002,44530,983
37244,216836,334021,983
37245,118419,20542,983
37246,269319,169898,983
37247,131064,49908,983
37248,4232,172677,983
37249,42205,14794,983
37250,293399,140611,983
37251,135737,159397,983
37252,88226,265379,983
37253,26026,81553,983
37254,265733,183066,983
37255,260478,91485,983
37256,310710,327170,983
37257,211439,349444,983
37258,341052,239276,983
37259,31352,38148,983
37260,25776,306092,983
37261,103698,358,983
37262,153990,267127,983
37263,27960,347023,983
37264,95669,61381,983
37265,64923,157215,983
37266,526,254806,983
37267,314500,102763,983
37268,117111,269856,983
37269,302687,5560,984
37270,196335,201411,984
37271,31010,62795,984
37272,131682,184015,984
37273,258338,4835,984
37274,58356,255446,984
37275,140103,40601,984
37276,108160,210023,984
37277,147318,39509,984
37278,80980,4517,984
37279,234809,26235,984
37280,243870,60126,984
37281,193104,336564,984
37282,208941,197676,984
37283,172128,229870,984
37284,80325,181854,984
37285,151297,266159,984
37286,150236,284054,984
37287,298825,286619,984
37288,334265,185563,984
37289,105759,331648,984
37290,33659,222202,984
37291,137206,160291,984
37292,76851,5923,984
37293,321715,87858,984
37294,122822,94447,984
37295,171518,21047,984
37296,12002,318841,984
37297,280200,339931,984
37298,119797,149513,984
37299,232740,47592,984
37300,325674,327581,984
37301,188333,230291,984
37302,177007,177628,985
37303,270648,121444,985
37304,19417,68783,985
37305,300015,3055,985
37306,97039,52972,985
37307,90858,68168,985
37308,343579,266603,985
37309,260445,136465,985
37310,249561,118612,985
37311,176188,335830,985
37312,321268,116146,985
37313,189628,87219,985
37314,133500,182204,985
37315,120710,54956,985
37316,286321,108842,985
37317,70543,279701,985
37318,78233,44809,985
37319,115253,167743,985
37320,57585,74624,985
37321,98332,235627,985
37322,55533,242520,985
37323,232551,90322,985
37324,308668,126201,985
37325,39417,77242,985
37326,118612,126577,985
37327,268125,150365,985
37328,343377,246769,985
37329,12477,133484,985
37330,100337,119332,985
37331,268331,211434,985
37332,127975,36996,985
37333,225863,43139,985
37334,227431,48894,985
37335,310479,54762,985
37336,317533,130375,985
37337,231049,309072,985
37338,277727,214932,985
37339,79865,62598,986
37340,210751,94956,986
37341,203007,193125,986
37342,98601,342100,986
37343,350867,162689,986
37344,110701,127354,986
37345,30901,231440,986
37346,102081,180248,986
37347,75224,301145,986
37348,24738,107425,986
37349,311690,208575,986
37350,277533,94398,986
37351,76298,273308,986
37352,233766,259447,986
37353,153999,236056,986
37354,239386,244924,986
37355,164912,130106,986
37356,102034,178755,986
37357,9917,94432,986
37358,317821,227537,986
37359,53003,32288,986
37360,143426,18118,986
37361,123222,220364,986
37362,196535,350066,986
37363,232581,322166,986
37364,26828,215931,986
37365,26858,50036,986
37366,268959,316988,986
37367,58312,55188,986
37368,242993,100721,986
37369,246176,237789,986
37370,291072,117497,986
37371,191218,36477,986
37372,92399,265482,986
37373,104728,174669,986
37374,309805,170862,986
37375,49920,178189,986
37376,101738,322261,987
37377,313715,4912,987
37378,232439,154776,987
37379,131035,154061,987
37380,70948,233636,987
37381,39344,55419,987
37382,201079,347793,987
37383,314380,96205,987
37384,4622,216508,987
37385,152606,133593,987
37386,333938,178520,987
37387,276260,47618,987
37388,235982,177967,987
37389,178761,199040,987
37390,291072,323272,987
37391,231765,254005,987
37392,83164,331747,987
37393,75309,67579,987
37394,144441,267952,987
37395,327555,309682,987
37396,156702,2746,987
37397,216176,82868,987
37398,321710,24107,987
37399,89807,69563,987
37400,217690,155028,987
37401,317771,241225,987
37402,114374,324009,987
37403,131134,254791,987
37404,33288,12741,987
37405,126490,50053,987
37406,270853,238488,987
37407,28349,51770,988
37408,4530,1809,988
37409,98433,288278,988
37410,72059,65565,988
37411,224882,6926,988
37412,22009,285406,988
37413,20299,170043,988
37414,259172,95266,988
37415,318661,250252,988
37416,55062,347273,988
37417,113756,59397,988
37418,229367,154061,988
37419,50062,243716,988
37420,144503,152029,988
37421,8455,106794,988
37422,197298,110354,988
37423,177244,206675,988
37424,185782,246857,988
37425,148562,237679,988
37426,298081,153446,988
37427,225834,338808,988
37428,178097,312083,988
37429,143362,104683,988
37430,40428,143276,988
37431,277148,240947,988
37432,77661,204781,988
37433,207149,163738,988
37434,194138,58995,988
37435,64444,342704,988
37436,156002,158775,988
37437,339091,305906,988
37438,320186,55461,988
37439,120829,140280,988
37440,189627,141628,988
37441,319052,90181,988
37442,333986,324848,988
37443,217429,250499,988
37444,22670,57194,988
37445,150449,101821,988
37446,158638,226006,989
37447,69860,52359,989
37448,46179,248055,989
37449,299712,42560,989
37450,139007,316794,989
37451,127502,56948,989
37452,314500,331177,989
37453,253402,29761,989
37454,29040,112064,989
37455,158350,198548,989
37456,124685,141202,989
37457,183225,91013,989
37458,123528,181403,989
37459,278689,301414,989
37460,115558,16036,989
37461,106824,42560,989
37462,31235,155028,989
37463,239982,259376,989
37464,40888,237,989
37465,251535,75408,989
37466,209929,4528,989
37467,293697,271563,989
37468,303186,33976,989
37469,61401,100736,989
37470,251705,23478,989
37471,222119,204798,989
37472,122523,94189,989
37473,186490,317008,989
37474,216176,258263,989
37475,164430,56498,989
37476,258420,127182,990
37477,331173,118119,990
37478,129481,35559,990
37479,121147,59570,990
37480,241411,63074,990
37481,330512,238619,990
37482,96438,20035,990
37483,223006,29432,990
37484,334718,205589,990
37485,327107,54439,990
37486,53947,157038,990
37487,257180,154229,990
37488,12811,107139,990
37489,96326,344057,990
37490,287853,345997,990
37491,283709,252904,990
37492,284421,180573,990
37493,332916,326908,990
37494,51042,347172,990
37495,83582,310,990
37496,106424,310249,990
37497,45892,68919,990
37498,146776,333316,990
37499,210934,44785,990
37500,69994,211662,990
37501,227351,53247,990
37502,309066,90389,990
37503,268125,181904,990
37504,163380,138167,990
37505,10773,251107,990
37506,34423,272594,990
37507,297442,162759,990
37508,139295,68337,990
37509,45148,216604,990
37510,268693,22671,990
37511,316412,131510,991
37512,46617,57486,991
37513,268530,330670,991
37514,4955,185644,991
37515,254803,338247,991
37516,304247,139830,991
37517,167892,159614,991
37518,97465,293982,991
37519,275123,61738,991
37520,120749,28302,991
37521,104376,256121,991
37522,79553,245185,991
37523,323825,104152,991
37524,32380,56879,991
37525,25361,185328,991
37526,329041,59492,991
37527,114221,232924,991
37528,20834,119555,991
37529,39731,34127,991
37530,170997,140947,991
37531,215049,31042,991
37532,309858,150809,991
37533,205067,245185,991
37534,144197,106440,991
37535,246874,262060,991
37536,22117,208248,991
37537,110354,169446,991
37538,313028,231539,991
37539,56476,142855,991
37540,132401,104736,991
37541,176405,183357,991
37542,32495,205322,991
37543,129244,52422,991
37544,318691,8564,991
37545,266359,310264,992
37546,242628,287984,992
37547,106824,203618,992
37548,105087,10390,992
37549,206603,186707,992
37550,90398,341721,992
37551,175923,314131,992
37552,196805,132400,992
37553,188512,277303,992
37554,21577,221029,992
37555,170347,229046,992
37556,171968,102580,992
37557,111448,211297,992
37558,109006,289606,992
37559,84923,194561,992
37560,215996,181675,992
37561,128086,338861,992
37562,244820,197424,992
37563,259867,53227,992
37564,64896,149106,992
37565,276871,74508,992
37566,282038,344232,992
37567,58265,171446,992
37568,65328,234689,992
37569,119582,108445,992
37570,64253,112023,992
37571,54786,108434,992
37572,43476,316660,992
37573,214433,24877,992
37574,44423,305113,992
37575,251243,5219,992
37576,181898,123708,993
37577,50295,258337,993
37578,27488,40035,993
37579,196889,298208,993
37580,45542,179244,993
37581,80980,103494,993
37582,87477,303343,993
37583,327427,251745,993
37584,158355,184090,993
37585,160530,204080,993
37586,347509,340278,993
37587,83822,242493,993
37588,240329,179748,993
37589,213023,313339,993
37590,61993,67035,993
37591,121187,271189,993
37592,159315,98516,993
37593,80019,28600,993
37594,208185,326671,993
37595,163042,53254,993
37596,245880,251512,993
37597,276550,247096,993
37598,260995,203107,993
37599,168125,93398,993
37600,243942,315723,993
37601,87803,279691,993
37602,243054,192878,993
37603,240657,132269,993
37604,348961,28276,993
37605,334145,211633,993
37606,37040,312181,993
37607,305044,169594,993
37608,82125,111640,993
37609,157298,75208,993
37610,199470,38831,993
37611,349792,108585,993
37612,7955,315688,993
37613,184027,52935,993
37614,304912,115395,994
37615,138518,141150,994
37616,111356,220309,994
37617,53970,176558,994
37618,43820,297552,994
37619,153281,317234,994
37620,134966,239195,994
37621,53254,196974,994
37622,271751,208409,994
37623,37258,19866,994
37624,99601,349579,994
37625,17944,157555,994
37626,315087,18461,994
37627,305353,61974,994
37628,4926,273672,994
37629,75440,27607,994
37630,44042,170148,994
37631,119466,196050,994
37632,230708,183978,994
37633,37652,95338,994
37634,298368,7515,994
37635,199986,160320,994
37636,115796,101698,994
37637,238108,289388,994
37638,219699,189141,994
37639,76753,24240,994
37640,20300,43554,994
37641,203729,340568,994
37642,240966,211936,994
37643,45084,178504,994
37644,248585,87455,994
37645,184408,249592,994
37646,110609,178755,994
37647,137319,136607,994
37648,183994,295352,994
37649,265040,238488,994
37650,93634,31326,994
37651,217108,203173,995
37652,221595,304332,995
37653,227195,188640,995
37654,102210,266667,995
37655,333506,262769,995
37656,84543,156429,995
37657,170283,322136,995
37658,132985,264265,995
37659,7432,331613,995
37660,331455,27743,995
37661,262880,144347,995
37662,285932,143774,995
37663,78897,119539,995
37664,260986,143823,995
37665,290350,64673,995
37666,146304,240780,995
37667,338226,314736,995
37668,293333,236762,995
37669,246591,149438,995
37670,117398,153204,995
37671,207079,351132,995
37672,160195,172671,995
37673,347786,3455,995
37674,103264,24588,995
37675,226506,282639,995
37676,124946,338247,995
37677,259807,118118,995
37678,55351,155160,995
37679,148420,231606,995
37680,289550,18459,995
37681,338195,176763,995
37682,191500,294948,995
37683,87800,208639,995
37684,272345,191451,995
37685,96584,243388,995
37686,135401,309561,995
37687,16149,292985,996
37688,99867,5634,996
37689,215304,226371,996
37690,241496,188866,996
37691,187669,120108,996
37692,296356,260096,996
37693,204272,308365,996
37694,280848,298417,996
37695,142385,110409,996
37696,138839,19973,996
37697,94702,234746,996
37698,192405,169593,996
37699,230882,111392,996
37700,187335,318050,996
37701,34137,157441,996
37702,306087,250042,996
37703,41329,189682,996
37704,35489,152037,996
37705,216278,232258,996
37706,240376,291132,996
37707,128678,280142,996
37708,38366,67673,996
37709,93991,60216,996
37710,269649,88841,996
37711,278576,212151,996
37712,136949,38247,996
37713,204547,218914,996
37714,162422,130311,996
37715,8865,156064,996
37716,258551,96899,996
37717,13038,255223,996
37718,284678,163872,996
37719,341143,317414,996
37720,210063,52548,996
37721,198783,128912,996
37722,295542,222237,997
37723,154338,72578,997
37724,162144,342431,997
37725,288562,134123,997
37726,152834,152680,997
37727,321269,682,997
37728,35835,316045,997
37729,155076,185572,997
37730,339398,347793,997
37731,70398,140856,997
37732,72278,40888,997
37733,248532,125336,997
37734,129386,159625,997
37735,247671,197802,997
37736,276340,227074,997
37737,98642,74158,997
37738,5123,134788,997
37739,49091,75472,997
37740,92226,120108,997
37741,221291,143815,997
37742,267317,167946,997
37743,50165,9983,997
37744,260557,152072,997
37745,158801,316734,997
37746,50090,48871,997
37747,317315,349843,997
37748,17299,10520,997
37749,68160,196759,997
37750,96341,136939,997
37751,46234,130879,997
37752,155060,88771,997
37753,350421,239047,997
37754,32028,95168,997
37755,240947,8250,997
37756,338133,188924,997
37757,146397,310013,997
37758,338357,136479,998
37759,273520,226435,998
37760,31342,191491,998
37761,96243,186739,998
37762,220955,19607,998
37763,116550,276825,998
37764,221577,11087,998
37765,251551,53657,998
37766,228679,310251,998
37767,79529,126883,998
37768,245099,340340,998
37769,324254,267011,998
37770,96509,314289,998
37771,283511,107577,998
37772,257430,136065,998
37773,81111,219855,998
37774,237273,77145,998
37775,143412,8808,998
37776,342984,2559,998
37777,267264,11969,998
37778,47499,226926,998
37779,6926,83746,998
37780,330049,79274,998
37781,201201,215709,998
37782,208381,262666,998
37783,200298,59460,998
37784,244933,234810,998
37785,173257,243309,998
37786,276037,33850,998
37787,275384,177195,998
37788,25072,33417,998
37789,141812,181229,998
37790,69062,116629,998
37791,87966,314066,998
37792,116253,346074,998
37793,232993,56345,998
37794,221595,171818,999
37795,166443,287514,999
37796,13936,288301,999
37797,223132,154051,999
37798,149123,9700,999
37799,287043,92574,999
37800,8792,170752,999
37801,104117,257074,999
37802,195684,82562,999
37803,154396,43909,999
37804,84641,88772,999
37805,241501,139203,999
37806,11630,214183,999
37807,322457,345604,999
37808,109305,220522,999
37809,177887,188181,999
37810,335232,217083,999
37811,38519,298328,999
37812,182895,236997,999
37813,211474,149807,999
37814,231514,322729,999
37815,105427,28247,999
37816,330555,23443,999
37817,9030,59828,999
37818,285608,43897,999
37819,99313,55498,999
37820,43477,250176,999
37821,321712,260042,999
37822,233546,276035,999
37823,8778,254839,999
37824,121095,246642,999
37825,39435,278347,999
37826,147186,294794,999
37827,60124,116025,999
37828,75462,302960,999
37829,338124,298638,999
37830,147329,102501,999
37831,204134,33966,999
37832,42835,167130,999
37833,256212,311517,999
37834,181040,42115,999
37835,94154,37575,1000
37836,137046,247479,1000
37837,270125,130736,1000
37838,294161,682,1000
37839,247057,339338,1000
37840,106744,96420,1000
37841,142253,142250,1000
37842,36785,91306,1000
37843,37453,216622,1000
37844,68865,18098,1000
37845,154095,115626,1000
37846,318429,276918,1000
37847,152317,349637,1000
37848,296474,75413,1000
37849,221253,198092,1000
37850,79727,279423,1000
37851,233078,115240,1000
37852,99503,4597,1000
37853,101868,304809,1000
37854,106462,276931,1000
37855,13737,313501,1000
37856,212756,170935,1000
37857,85358,29407,1000
37858,189272,175369,1000
37859,63615,217034,1000
37860,137612,162676,1000
37861,120266,256233,1000
37862,187538,28704,1000
37863,51014,80981,1000
37864,183044,96679,1000
37865,210230,155931,1000
37866,137377,72400,1000
37867,19444,289719,1000
37868,295131,64544,1000
37869,46423,227726,1000
37870,316161,149565,1000
37871,210580,59493,1000
37872,62635,8672,1000
37873,238463,347161,1000
37874,83160,142855,1001
37875,165113,174073,1001
37876,32602,159326,1001
37877,177372,98792,1001
37878,220660,232675,1001
37879,271973,79928,1001
37880,240572,304203,1001
37881,3008,179351,1001
37882,75877,21071,1001
37883,126306,316861,1001
37884,165730,314906,1001
37885,291470,38366,1001
37886,192504,27989,1001
37887,90969,102033,1001
37888,289879,291986,1001
37889,205670,233300,1001
37890,98588,88154,1001
37891,260959,326218,1001
37892,142453,351239,1001
37893,350965,63939,1001
37894,235408,12150,1001
37895,332989,197391,1001
37896,170624,94887,1001
37897,258624,278997,1001
37898,279345,208248,1001
37899,24715,213196,1001
37900,682,335608,1001
37901,27128,318943,1002
37902,273432,238152,1002
37903,206276,178003,1002
37904,40171,178919,1002
37905,40811,317903,1002
37906,202891,33972,1002
37907,12940,45858,1002
37908,239318,206755,1002
37909,279854,85937,1002
37910,260216,260346,1002
37911,198068,219791,1002
37912,141812,252203,1002
37913,176411,120033,1002
37914,157841,17904,1002
37915,203016,204482,1002
37916,166642,290724,1002
37917,184758,324737,1002
37918,46424,258544,1002
37919,42241,41869,1002
37920,287132,57847,1002
37921,349814,150626,1002
37922,299357,20747,1002
37923,84922,73714,1002
37924,187575,287017,1002
37925,240643,83948,1002
37926,194078,279118,1002
37927,290030,310091,1002
37928,179729,239277,1002
37929,56125,157945,1002
37930,80307,171449,1002
37931,159069,177195,1002
37932,238378,48950,1002
37933,91419,276959,1002
37934,100555,249579,1002
37935,105846,171848,1002
37936,184195,13920,1002
37937,193526,280797,1002
37938,261692,84740,1003
37939,29035,96243,1003
37940,316485,215079,1003
37941,219255,30106,1003
37942,24715,294789,1003
37943,303132,244420,1003
37944,110803,119236,1003
37945,160777,14909,1003
37946,250952,151523,1003
37947,31521,129664,1003
37948,71438,206288,1003
37949,131368,244819,1003
37950,168835,265981,1003
37951,195948,313313,1003
37952,244836,142008,1003
37953,69128,85471,1003
37954,77635,95795,1003
37955,128707,29633,1003
37956,115529,134777,1003
37957,87115,201141,1003
37958,70363,237221,1003
37959,149469,238661,1003
37960,165968,157901,1003
37961,289674,234724,1003
37962,322459,44116,1003
37963,203131,332098,1003
37964,298154,252640,1003
37965,165541,67810,1003
37966,239290,130971,1003
37967,5951,216144,1003
37968,139476,191795,1003
37969,114243,200467,1003
37970,61836,60215,1003
37971,97465,272330,1003
37972,340476,219855,1003
37973,49590,120174,1003
37974,237710,174716,1004
37975,325069,226838,1004
37976,14517,275369,1004
37977,117394,16496,1004
37978,200060,223640,1004
37979,245548,189641,1004
37980,107474,179287,1004
37981,324848,67164,1004
37982,95014,190977,1004
37983,332694,13310,1004
37984,309325,43256,1004
37985,100669,3076,1004
37986,278466,111721,1004
37987,250226,193405,1004
37988,250042,144196,1004
37989,76345,285149,1004
37990,35975,20030,1004
37991,75975,144584,1004
37992,90182,98595,1004
37993,89725,188323,1004
37994,109835,255977,1004
37995,41697,244656,1004
37996,48125,29585,1004
37997,264619,93901,1004
37998,88772,170346,1004
37999,346268,245233,1004
38000,135150,289936,1004
38001,244431,170625,1004
38002,225587,102764,1004
38003,222735,196553,1004
38004,238846,315301,1004
38005,169002,231775,1004
38006,66507,83854,1004
38007,303238,293729,1004
38008,264899,268549,1004
38009,330119,293307,1004
38010,207316,206657,1005
38011,138936,21370,1005
38012,305923,229193,1005
38013,314090,105201,1005
38014,187390,27702,1005
38015,137293,144391,1005
38016,176188,238571,1005
38017,182977,83184,1005
38018,199067,212110,1005
38019,239619,326915,1005
38020,284157,171768,1005
38021,30401,183535,1005
38022,221919,186366,1005
38023,62596,343990,1005
38024,310641,134127,1005
38025,94786,174654,1005
38026,342100,303560,1005
38027,175871,291986,1005
38028,143592,21052,1005
38029,110931,336068,1005
38030,20146,105721,1005
38031,333011,170346,1005
38032,341197,69360,1005
38033,30908,71479,1005
38034,211805,279674,1005
38035,25073,275661,1005
38036,160173,239443,1005
38037,23781,229770,1005
38038,335878,26356,1005
38039,247388,164643,1005
38040,100100,127218,1005
38041,152150,153685,1005
38042,287052,212634,1005
38043,269244,71358,1005
38044,196050,194022,1005
38045,257853,89307,1006
38046,307366,148428,1006
38047,88031,158327,1006
38048,330877,279304,1006
38049,325434,12753,1006
38050,121955,14145,1006
38051,51231,198804,1006
38052,55078,318440,1006
38053,267628,20713,1006
38054,41831,324255,1006
38055,117240,241511,1006
38056,186032,69522,1006
38057,9837,80274,1006
38058,145910,17552,1006
38059,40062,22752,1006
38060,15083,87984,1006
38061,306601,300296,1006
38062,228679,53804,1006
38063,291418,152427,1006
38064,328874,345633,1006
38065,236549,56031,1006
38066,237653,309091,1006
38067,227975,268212,1006
38068,258785,120265,1006
38069,196977,251808,1006
38070,203116,218762,1006
38071,36814,169567,1006
38072,7970,276978,1006
38073,17824,286591,1006
38074,98995,67644,1006
38075,72215,212902,1006
38076,241524,267234,1006
38077,212388,182625,1006
38078,8510,102501,1006
38079,315735,285657,1006
38080,19969,114650,1006
38081,305794,208671,1006
38082,218777,203916,1006
38083,164417,27131,1006
38084,98368,217500,1006
38085,216172,42270,1006
38086,151658,153437,1006
38087,149589,273144,1006
38088,347218,219506,1006
38089,169135,213969,1006
38090,293201,69662,1006
38091,14487,347807,1006
38092,203660,303299,1006
38093,294553,322013,1007
38094,69368,78398,1007
38095,159455,324006,1007
38096,295474,109688,1007
38097,240072,302127,1007
38098,143471,111523,1007
38099,98702,153313,1007
38100,317329,332747,1007
38101,156889,345997,1007
38102,61995,262032,1007
38103,247046,117376,1007
38104,171616,249615,1007
38105,345013,63830,1007
38106,288995,32677,1007
38107,103562,178189,1007
38108,337337,112779,1007
38109,344403,43653,1007
38110,154395,3365,1007
38111,348077,125073,1007
38112,144442,86109,1007
38113,75096,179212,1007
38114,159712,170284,1007
38115,298885,166037,1007
38116,96703,287480,1007
38117,196783,244335,1007
38118,218202,153172,1007
38119,201614,291294,1007
38120,25791,8249,1007
38121,242033,3137,1007
38122,267408,228839,1007
38123,291919,330532,1007
38124,68955,144313,1007
38125,85748,54448,1007
38126,133349,240378,1007
38127,29195,329928,1007
38128,151364,219255,1007
38129,147680,6885,1007
38130,74432,196050,1007
38131,8455,281198,1007
38132,4870,46158,1007
38133,103561,104768,1007
38134,17750,163943,1008
38135,198365,274195,1008
38136,14861,327098,1008
38137,145281,331525,1008
38138,265584,211249,1008
38139,286272,108337,1008
38140,211380,272138,1008
38141,162759,48487,1008
38142,118856,108590,1008
38143,271100,152920,1008
38144,77727,155760,1008
38145,90672,302436,1008
38146,46239,337680,1008
38147,7732,146666,1008
38148,201628,284105,1008
38149,291865,209917,1008
38150,122548,140880,1008
38151,62247,177539,1008
38152,328990,132719,1008
38153,182668,214705,1008
38154,165087,187314,1008
38155,89182,332898,1008
38156,1785,84472,1008
38157,232838,66592,1008
38158,256158,172213,1008
38159,154568,343830,1008
38160,170328,195784,1008
38161,133853,89233,1008
38162,36221,62596,1008
38163,15926,308910,1008
38164,96047,43758,1008
38165,198375,114717,1008
38166,283443,132641,1008
38167,121566,122722,1008
38168,60975,239408,1008
38169,17767,126576,1008
38170,114169,83948,1008
38171,123517,25849,1008
38172,9619,84574,1008
38173,238241,143363,1008
38174,15147,69037,1008
38175,30401,86642,1008
38176,68337,210474,1008
38177,295054,265415,1008
38178,139867,163886,1008
38179,134820,91781,1008
38180,331713,312602,1008
38181,259861,321848,1009
38182,311334,266100,1009
38183,321807,298702,1009
38184,336973,165405,1009
38185,198478,50050,1009
38186,110616,350172,1009
38187,105575,168808,1009
38188,113521,289013,1009
38189,312715,71563,1009
38190,160195,116770,1009
38191,28377,116399,1009
38192,151871,204462,1009
38193,14169,188006,1009
38194,53105,136947,1009
38195,192018,32651,1009
38196,332248,310362,1009
38197,275507,291986,1009
38198,277797,51230,1009
38199,27708,218580,1009
38200,225270,145295,1009
38201,263027,20512,1009
38202,108381,138324,1009
38203,127705,105668,1009
38204,110377,313436,1009
38205,84347,222945,1009
38206,128992,37208,1009
38207,231308,126008,1009
38208,87454,81185,1009
38209,164219,196990,1009
38210,109445,348267,1009
38211,231303,197842,1009
38212,20620,104468,1009
38213,271053,149398,1009
38214,102197,117781,1009
38215,259807,308106,1009
38216,163491,74644,1009
38217,286380,13980,1009
38218,15596,174653,1010
38219,280368,206157,1010
38220,227660,103029,1010
38221,110377,83947,1010
38222,12461,301849,1010
38223,63135,239926,1010
38224,345929,51910,1010
38225,70175,218161,1010
38226,49347,113585,1010
38227,16602,120291,1010
38228,157549,114036,1010
38229,35757,219835,1010
38230,26574,48722,1010
38231,52808,178530,1010
38232,123931,155206,1010
38233,43553,8423,1010
38234,272906,29811,1010
38235,254298,306907,1010
38236,314495,49076,1010
38237,284410,343298,1010
38238,136518,55063,1010
38239,159376,146526,1010
38240,211389,59906,1010
38241,157409,3697,1010
38242,315790,36121,1010
38243,117081,314595,1010
38244,79675,249282,1010
38245,9600,173493,1010
38246,279746,245548,1010
38247,6884,170283,1010
38248,347100,280915,1010
38249,193133,187635,1010
38250,81750,191506,1010
38251,108980,107142,1010
38252,345453,154660,1010
38253,75868,18031,1011
38254,91908,216251,1011
38255,18563,100958,1011
38256,280173,3705,1011
38257,230606,120035,1011
38258,68645,247078,1011
38259,19549,87397,1011
38260,282038,75837,1011
38261,20303,347713,1011
38262,309798,311047,1011
38263,137503,30908,1011
38264,289185,197571,1011
38265,106558,291152,1011
38266,2864,342182,1011
38267,284843,255274,1011
38268,331805,286422,1011
38269,321567,47867,1011
38270,133466,306730,1011
38271,276932,310751,1011
38272,133750,337790,1011
38273,130789,5222,1011
38274,95333,115558,1011
38275,58472,48505,1011
38276,130319,75635,1011
38277,276810,344685,1011
38278,84543,189047,1011
38279,243945,84362,1011
38280,1975,116933,1011
38281,170673,91393,1011
38282,231596,152492,1011
