index,s,t,et
4630,11062,19608,920
4631,3915,32658,920
4632,25093,22517,920
4633,18995,31333,921
4634,31529,6697,921
4635,32873,3171,921
4636,22489,28931,921
4637,5027,29411,921
4638,27830,16747,922
4639,20962,30824,922
4640,22409,10066,922
4641,5439,31140,922
4642,18511,23168,922
4643,10198,11108,923
4644,18194,22385,924
4645,22927,6340,924
4646,7241,522,924
4647,28010,23965,924
4648,5611,2937,924
4649,21912,27191,925
4650,25890,12948,925
4651,17838,10600,925
4652,6361,7845,925
4653,22609,20506,926
4654,20287,4592,926
4655,33092,27081,926
4656,25001,18315,927
4657,13180,13551,927
4658,24651,25576,927
4659,1786,12229,928
4660,7781,32743,928
4661,16206,17772,928
4662,31697,23268,928
4663,13806,23815,928
4664,13812,24286,929
4665,17756,20118,929
4666,15560,8119,929
4667,8561,2522,929
4668,22122,5227,929
4669,25184,8738,929
4670,18115,5987,930
4671,9354,5532,930
4672,17288,5790,930
4673,19625,32614,930
4674,19638,32980,931
4675,755,15224,931
4676,31724,4811,931
4677,22489,28913,931
4678,12582,7841,932
4679,33397,10563,932
4680,16319,22771,932
4681,1168,6939,932
4682,2347,11118,932
4683,8732,7031,932
4684,17509,24087,932
4685,29865,6443,932
4686,8326,6214,932
4687,32140,20286,932
4688,400,24269,933
4689,31025,22345,933
4690,7817,5779,933
4691,7913,16737,933
4692,31824,26302,933
4693,10068,26471,933
4694,2412,15634,933
4695,31530,28279,934
4696,20376,16570,935
4697,9846,24489,935
4698,30385,11705,935
4699,12451,24680,935
4700,19986,2905,936
4701,33239,8732,936
4702,4415,31813,936
4703,2935,31355,936
4704,4394,23799,936
4705,32214,23249,936
4706,12583,13739,937
4707,27455,18558,937
4708,19532,13492,937
4709,14658,3957,937
4710,26473,15584,937
4711,1525,25851,937
4712,14763,16155,938
4713,18933,19536,938
4714,24754,30626,939
4715,20762,29244,939
4716,11984,727,939
4717,31505,9584,939
4718,10407,24562,939
4719,30137,27717,940
4720,9063,31031,940
4721,24377,2693,940
4722,26038,22543,940
4723,21904,18701,940
4724,3850,5048,941
4725,15367,20134,941
4726,13882,1351,942
4727,29182,26392,942
4728,6030,6157,942
4729,32555,21405,942
4730,20418,18801,943
4731,23567,32774,944
4732,3433,12742,944
4733,15265,23923,945
4734,15900,21203,945
4735,23791,33015,945
4736,14368,22069,945
4737,16482,11829,945
4738,13945,19219,946
4739,20790,26739,946
4740,24746,26012,946
4741,27229,24743,946
4742,17002,28527,946
4743,5161,17772,946
4744,8373,13452,947
4745,14090,26699,947
4746,20762,17641,947
4747,21281,16564,947
4748,12843,4483,947
4749,12918,32357,947
4750,15517,20079,948
4751,8689,25851,948
4752,11982,7499,948
4753,28580,25851,948
4754,2893,4784,949
4755,21528,32435,949
4756,26718,15193,949
4757,19434,772,949
4758,11623,19660,949
4759,7392,349,950
4760,26850,31255,950
4761,26273,9003,950
4762,22274,27143,951
4763,1303,7060,951
4764,7751,12799,951
4765,28301,30978,951
4766,27844,24717,952
4767,2416,12714,952
4768,28562,1266,952
4769,9424,12984,953
4770,20762,4560,953
4771,6031,20978,953
4772,12459,14296,953
4773,24794,9833,953
4774,26819,6236,954
4775,10639,12939,954
4776,33594,15543,955
4777,4891,20249,955
4778,22069,30105,955
4779,22400,33571,955
4780,23173,10547,955
4781,15702,8650,956
4782,1104,12297,956
4783,27079,4890,956
4784,1876,22150,956
4785,24359,12693,956
4786,20667,17941,956
4787,1128,30950,956
4788,7411,4637,957
4789,5834,12693,957
4790,33478,2481,957
4791,13907,5960,957
4792,12846,1356,957
4793,32039,21682,957
4794,19294,12280,957
4795,27559,4533,958
4796,18203,10292,958
4797,7227,26567,958
4798,27778,27812,958
4799,24060,28273,958
4800,12130,30466,959
4801,13724,33264,959
4802,21903,12622,959
4803,18765,8320,960
4804,26979,6040,960
4805,24285,171,960
4806,14228,26668,960
4807,12936,9353,960
4808,31461,4658,960
4809,19681,7031,960
4810,9153,22302,960
4811,20229,6564,961
4812,2347,2756,961
4813,7177,26905,961
4814,14578,29423,961
4815,5469,26283,961
4816,4060,18941,962
4817,30889,4137,963
4818,27213,30781,964
4819,5742,28634,964
4820,28637,4081,964
4821,18992,32145,964
4822,677,16629,964
4823,12714,13723,964
4824,7241,974,964
4825,20626,10230,964
4826,23465,1054,964
4827,18384,29704,964
4828,30528,31880,964
4829,10975,19278,965
4830,174,1395,965
4831,26101,17838,965
4832,28089,7177,965
4833,16882,7423,966
4834,17287,18268,966
4835,19740,6389,966
4836,22074,24550,966
4837,218,10478,967
4838,25851,30519,967
4839,10405,1176,967
4840,33092,8512,967
4841,31006,10460,968
4842,12327,13637,968
4843,7459,17036,968
4844,12973,3266,969
4845,4009,26430,969
4846,1980,20205,969
4847,12297,10066,969
4848,15550,25797,969
4849,28220,25398,970
4850,10904,32092,970
4851,5003,19384,970
4852,12893,12472,970
4853,7943,32734,970
4854,21983,20763,971
4855,19773,20978,971
4856,20790,11156,971
4857,27694,13166,971
4858,16797,19733,971
4859,28678,29236,971
4860,4355,13869,971
4861,8207,17679,971
4862,6861,16718,971
4863,2939,7512,971
4864,29795,25784,972
4865,28522,33571,972
4866,30842,17890,972
4867,8561,5305,972
4868,19660,19338,972
4869,20666,4240,972
4870,15337,24619,972
4871,23459,6688,973
4872,9571,32193,973
4873,21714,27367,974
4874,23591,32623,974
4875,7532,6089,974
4876,3654,22961,974
4877,15224,2598,974
4878,14216,24258,974
4879,24130,16061,974
4880,16210,20958,975
4881,12326,12540,975
4882,16512,3569,975
4883,24938,17492,975
4884,31600,18384,975
4885,30322,7689,976
4886,20679,27109,976
4887,18372,8921,976
4888,10069,20943,976
4889,22727,8714,976
4890,10050,30489,977
4891,485,15169,977
4892,7825,25625,977
4893,14789,7549,977
4894,1013,18325,977
4895,10545,6848,977
4896,14216,4240,977
4897,19350,7330,977
4898,21293,25731,977
4899,28697,26006,978
4900,4475,17688,978
4901,23708,20688,978
4902,14785,32044,978
4903,8305,23117,978
4904,13434,22789,978
4905,19294,25629,978
4906,19370,4831,979
4907,17583,11623,979
4908,14315,11892,979
4909,976,14494,979
4910,110,23753,979
4911,9636,8791,979
4912,4153,23556,979
4913,16804,25629,979
4914,18635,9225,979
4915,8262,32732,980
4916,2939,2852,980
4917,21904,8714,980
4918,13048,10235,980
4919,29537,1500,981
4920,12496,15457,981
4921,12131,22557,981
4922,15231,27136,981
4923,20827,10304,981
4924,9585,25231,981
4925,22489,30001,981
4926,29388,13434,981
4927,24277,12984,982
4928,21040,5617,982
4929,3351,28101,982
4930,28251,23537,982
4931,10164,18786,982
4932,16532,7107,982
4933,13925,23078,983
4934,33276,10192,983
4935,246,1808,983
4936,21590,30539,983
4937,26859,27430,983
4938,688,22974,984
4939,7469,26891,984
4940,2389,25575,984
4941,15618,30444,984
4942,17878,199,984
4943,16797,18194,984
4944,28135,17272,984
4945,6377,26578,984
4946,8561,27948,984
4947,10326,24657,984
4948,26137,2541,984
4949,3573,10051,985
4950,25009,10767,986
4951,20626,17545,986
4952,5258,7456,986
4953,22335,27284,986
4954,3957,18461,987
4955,4665,8350,987
4956,14297,2346,987
4957,29629,9420,987
4958,22489,17772,987
4959,2109,31823,987
4960,483,10018,987
4961,26475,16545,988
4962,11137,29787,988
4963,18226,1750,988
4964,20805,25851,989
4965,28062,20688,989
4966,9791,10991,989
4967,13402,11711,989
4968,23915,8550,990
4969,26736,29245,990
4970,7031,26696,990
4971,24554,21056,991
4972,7495,3494,991
4973,576,7458,991
4974,27092,3250,991
4975,5956,22460,992
4976,12792,22850,992
4977,21905,18135,992
4978,7078,5570,993
4979,10757,22884,993
4980,1926,6878,993
4981,23124,5481,994
4982,9906,21244,994
4983,7647,7600,994
4984,28967,33564,994
4985,10069,5518,994
4986,5381,11119,995
4987,18830,19662,995
4988,27996,3713,995
4989,1791,27525,995
4990,12883,13989,995
4991,32876,20762,996
4992,28562,6309,996
4993,6697,17664,996
4994,29245,31469,996
4995,14683,4565,996
4996,11155,5286,996
4997,20762,5470,996
4998,13861,87,996
4999,24794,20063,996
5000,19661,4554,996
5001,15094,7098,996
5002,13269,6433,996
5003,22255,29500,996
5004,30474,4821,997
5005,7534,32083,997
5006,11610,5948,997
5007,10476,31373,997
5008,7031,24173,997
5009,23708,4414,997
5010,16776,15715,997
5011,6665,3516,998
5012,31472,15570,998
5013,10871,12529,998
5014,7817,26955,998
5015,11383,31671,998
5016,22751,14641,998
5017,8327,11732,998
5018,18872,26740,999
5019,9829,11263,999
5020,31345,2892,999
5021,23680,14487,999
5022,7530,27558,1000
5023,14813,26884,1000
5024,29648,23965,1000
5025,25759,869,1000
5026,23036,194,1000
5027,3978,4006,1000
5028,23319,28756,1000
5029,13569,4432,1000
5030,17293,21706,1001
5031,17408,25828,1001
5032,17000,8631,1001
5033,31967,15316,1001
5034,11631,33279,1001
5035,26137,10758,1002
5036,2939,10801,1002
5037,11653,27594,1003
5038,2646,15402,1003
5039,1810,4554,1003
5040,9791,24269,1003
5041,289,9225,1003
5042,32991,56,1004
5043,7959,4778,1004
5044,5245,13326,1004
5045,28480,4130,1004
5046,28724,7203,1004
5047,7155,8268,1004
5048,18803,15374,1004
5049,22679,17493,1005
5050,2424,24895,1006
5051,9845,19574,1006
5052,30786,28708,1006
5053,31758,955,1006
5054,27948,6945,1006
5055,25349,17974,1006
5056,26392,27221,1006
5057,31785,23328,1007
5058,1125,25982,1007
5059,28554,21024,1007
5060,26610,20161,1007
5061,32893,14573,1008
5062,3106,31530,1008
5063,7648,539,1008
5064,10404,17120,1008
5065,18942,22038,1008
5066,32574,6409,1008
5067,24935,2067,1009
5068,29976,4876,1009
5069,7281,24653,1009
5070,30223,12523,1010
5071,25912,10052,1010
5072,25000,32628,1010
5073,18374,1786,1010
5074,22255,17834,1010
5075,18372,2994,1010
5076,19930,28512,1010
5077,1442,27212,1011
5078,20134,10484,1011
5079,2416,24962,1011
5080,28569,12940,1011
5081,15018,7530,1011
5082,15191,12439,1011
5083,12413,6944,1011
5084,17590,2063,1012
5085,10975,5741,1012
5086,29072,9937,1012
5087,16860,974,1012
5088,22962,15271,1012
5089,24252,3936,1012
5090,13169,11771,1013
5091,28046,27042,1013
5092,27863,6945,1013
5093,13702,25950,1013
5094,9352,12887,1013
5095,9398,2007,1013
5096,11771,20678,1014
5097,29501,30783,1014
5098,20084,19738,1014
5099,9906,10526,1014
5100,22246,5991,1014
5101,22489,13361,1014
5102,20955,2994,1014
5103,6262,5105,1015
5104,2086,27108,1015
5105,32141,11266,1015
5106,4939,19268,1016
5107,27697,24281,1016
5108,14936,16188,1016
5109,26243,4470,1016
5110,28612,29806,1017
5111,17663,28011,1017
5112,24180,32251,1018
5113,4698,2486,1018
5114,7031,13485,1018
5115,28046,30497,1018
5116,19019,28637,1018
5117,22728,14439,1018
5118,16280,744,1019
5119,4831,7521,1019
5120,24310,26619,1019
5121,28391,16181,1019
5122,31830,11277,1019
5123,19436,16473,1020
5124,8567,19473,1020
5125,5771,29718,1020
5126,9747,12205,1020
5127,976,27827,1020
5128,1931,8732,1020
5129,17424,2477,1021
5130,27950,10052,1021
5131,10200,25235,1021
5132,3392,9185,1021
5133,22489,11136,1021
5134,14274,6626,1022
5135,2672,24783,1022
5136,26859,25647,1022
5137,30463,2552,1022
5138,6066,17803,1023
5139,9791,18625,1023
5140,8373,9027,1024
5141,20789,22342,1024
5142,15102,17657,1024
5143,13246,2241,1024
5144,13137,27524,1024
5145,6958,5646,1025
5146,11157,11074,1025
5147,11696,28020,1025
5148,32086,8029,1025
5149,17137,25711,1026
5150,16319,10738,1026
5151,6958,23722,1026
5152,8267,16687,1026
5153,30417,5537,1026
5154,15336,31880,1026
5155,8327,32699,1026
5156,26560,18565,1026
5157,5648,26891,1027
5158,20790,17673,1027
5159,10234,1831,1027
5160,27305,3047,1027
5161,4891,9583,1028
5162,13189,4418,1028
5163,12693,7250,1028
5164,28535,13390,1028
5165,33469,27191,1028
5166,19711,19926,1028
5167,11653,16200,1029
5168,22125,11383,1029
5169,22038,12674,1029
5170,2703,33571,1029
5171,14581,28710,1029
5172,8138,6945,1029
5173,7839,22841,1030
5174,24508,17227,1030
5175,9397,15666,1030
5176,22789,18437,1031
5177,21903,1810,1031
5178,25860,20083,1032
5179,12130,30230,1032
5180,29815,29245,1032
5181,26954,25851,1032
5182,16202,15210,1032
5183,200,1513,1032
5184,29723,7249,1032
5185,28686,31529,1033
5186,772,8549,1033
5187,10176,20242,1033
5188,27565,17748,1033
5189,8907,21276,1033
5190,20832,19532,1034
5191,20775,27314,1034
5192,21187,26954,1035
5193,29245,21099,1035
5194,5324,22504,1035
5195,4062,10627,1035
5196,24989,1444,1035
5197,1750,25851,1035
5198,24954,7098,1035
5199,4219,31971,1036
5200,24793,17582,1036
5201,15659,30732,1036
5202,32137,8550,1036
5203,20556,18497,1036
5204,29764,30777,1036
5205,23164,10069,1036
5206,26004,11506,1037
5207,17838,8985,1037
5208,5440,24647,1037
5209,14517,10087,1037
5210,32994,19708,1037
5211,23470,15635,1038
5212,13425,13347,1038
5213,15342,21748,1038
5214,2518,11102,1038
5215,26609,10292,1038
5216,16513,29765,1038
5217,15794,18786,1038
5218,31593,9585,1038
5219,23583,3587,1038
5220,6920,3065,1039
5221,29510,25776,1039
5222,25029,18384,1039
5223,1499,30406,1040
5224,25868,6473,1040
5225,15601,28569,1040
5226,13075,7253,1040
5227,28457,10051,1040
5228,10958,17130,1041
5229,23965,20557,1041
5230,27569,26539,1041
5231,13401,19794,1041
5232,16718,28456,1041
5233,1125,26982,1042
5234,11094,28619,1042
5235,31826,16513,1042
5236,19348,5444,1042
5237,24696,18723,1042
5238,13246,19557,1042
5239,2087,16873,1042
5240,7330,31686,1043
5241,25215,19170,1043
5242,23018,22171,1043
5243,5440,27443,1043
5244,3774,2777,1044
5245,20073,3066,1044
5246,5527,7241,1044
5247,21119,4389,1045
5248,26846,29507,1045
5249,23615,1032,1045
5250,4813,30426,1045
5251,25964,18193,1045
5252,11486,15818,1045
5253,7050,20763,1046
5254,16507,28623,1046
5255,25784,20422,1046
5256,28053,6730,1046
5257,25565,5729,1046
5258,9756,31194,1046
5259,20773,14603,1046
5260,8550,8116,1047
5261,11043,23999,1047
5262,25265,24072,1047
5263,13361,29245,1047
5264,15851,9645,1047
5265,32525,29538,1047
5266,27154,18786,1047
5267,6688,21858,1048
5268,1101,6538,1048
5269,21135,2941,1048
5270,20762,32766,1048
5271,2883,12614,1048
5272,21204,6067,1049
5273,26161,27852,1050
5274,30461,16813,1050
5275,30271,18766,1050
5276,26982,32646,1050
5277,20245,32523,1050
5278,535,16323,1051
5279,10405,30997,1051
5280,24635,18633,1051
5281,25204,7345,1052
5282,11720,1693,1052
5283,26475,23917,1052
5284,4496,31967,1052
5285,13799,4890,1053
5286,11039,23558,1053
5287,21294,24847,1053
5288,13823,8949,1053
5289,5854,575,1053
5290,10051,33571,1054
5291,33264,11067,1054
5292,20738,18988,1054
5293,11892,4214,1054
5294,25410,8420,1055
5295,26414,17067,1055
5296,31004,33393,1056
5297,17716,25656,1056
5298,26885,773,1056
5299,20066,10833,1056
5300,9649,21198,1056
5301,6540,21905,1056
5302,28456,24565,1056
5303,20080,4474,1057
5304,11164,12948,1057
5305,24520,13031,1057
5306,6618,6435,1058
5307,19184,8452,1058
5308,1560,13195,1058
5309,15301,30122,1059
5310,21383,25875,1059
5311,20328,27525,1059
5312,7250,7039,1059
5313,24793,30816,1060
5314,18373,32699,1060
5315,21294,7421,1060
5316,23535,6628,1060
5317,16614,29464,1060
5318,6003,2471,1061
5319,15258,15163,1061
5320,4784,32971,1061
5321,21082,16400,1061
5322,20558,18194,1061
5323,13689,30343,1061
5324,28527,3645,1061
5325,13530,10958,1061
5326,9999,29244,1062
5327,33597,17733,1062
5328,7713,16373,1062
5329,24873,6071,1062
5330,19188,7815,1062
5331,23064,32658,1062
5332,2625,11795,1063
5333,17757,12909,1063
5334,7817,19921,1063
5335,17465,29766,1063
5336,16644,21656,1063
5337,25133,20397,1063
5338,30383,8236,1063
5339,4626,23809,1063
5340,28131,14274,1064
5341,14532,18688,1064
5342,10548,11778,1064
5343,1972,33314,1064
5344,21168,13248,1064
5345,26985,3260,1064
5346,10903,12575,1065
5347,30106,19990,1065
5348,29704,1560,1066
5349,18884,19169,1066
5350,9791,24354,1066
5351,10197,23558,1066
5352,3119,13170,1066
5353,27843,30217,1067
5354,31267,33464,1067
5355,13961,31897,1068
5356,11908,33564,1068
5357,6688,20923,1068
5358,19605,26449,1068
5359,6221,21459,1069
5360,3321,26818,1069
5361,747,4578,1069
5362,18920,748,1069
5363,14367,27615,1069
5364,3988,8944,1069
5365,16556,18,1069
5366,20354,4573,1070
5367,25243,18701,1070
5368,28927,33269,1070
5369,30059,20667,1070
5370,7771,18052,1071
5371,32149,27359,1071
5372,287,27948,1071
5373,13986,3022,1072
5374,18739,29411,1072
5375,24348,5034,1073
5376,13723,8550,1073
5377,16125,8683,1073
5378,1766,1910,1073
5379,6974,24989,1073
5380,11352,16230,1073
5381,32370,16373,1073
5382,12948,17000,1073
5383,23794,21864,1073
5384,33311,20395,1074
5385,27695,20194,1074
5386,26947,8988,1075
5387,7581,23091,1075
5388,25412,3121,1075
5389,10409,11623,1075
5390,5345,28091,1075
5391,27736,18384,1076
5392,23158,18352,1076
5393,13199,3781,1076
5394,21904,26834,1076
5395,18991,25000,1076
5396,400,19599,1077
5397,16174,12341,1077
5398,26609,23665,1077
5399,13702,6436,1077
5400,21903,7525,1077
5401,16213,7871,1078
5402,7913,21981,1078
5403,28673,29555,1078
5404,30137,30789,1078
5405,8953,27081,1078
5406,30458,1507,1078
5407,10547,29084,1079
5408,30179,20652,1079
5409,20762,25851,1079
5410,16260,1979,1079
5411,28795,24562,1079
5412,7742,15343,1079
5413,7673,2993,1079
5414,15433,28102,1080
5415,26200,12590,1080
5416,20762,7031,1080
5417,8205,30760,1080
5418,263,25853,1080
5419,7139,5813,1081
5420,26988,33564,1081
5421,19184,2553,1081
5422,16201,2474,1081
5423,2993,28456,1081
5424,16559,19144,1081
5425,7250,22678,1081
5426,13530,13901,1081
5427,2939,3023,1081
5428,29287,6336,1082
5429,25172,18795,1082
5430,14478,3372,1082
5431,19532,26056,1082
5432,14324,3249,1082
5433,31052,23370,1082
5434,4253,20248,1082
5435,14634,1979,1082
5436,11536,20391,1083
5437,21590,1969,1083
5438,21603,8132,1083
5439,5251,11524,1084
5440,30299,22070,1084
5441,20185,30230,1084
5442,28932,8267,1084
5443,28069,20044,1084
5444,9791,27734,1084
5445,26204,2937,1084
5446,21453,11787,1085
5447,18897,27813,1085
5448,3971,6717,1085
5449,28154,20776,1085
5450,5279,15537,1085
5451,21015,2814,1086
5452,11036,7458,1086
5453,18384,4357,1086
5454,2883,3780,1086
5455,23491,31975,1087
5456,19622,19437,1087
5457,9606,13195,1087
5458,16104,11813,1087
5459,1031,25198,1088
5460,19094,14494,1088
5461,18266,10917,1088
5462,28737,21569,1088
5463,24778,33152,1088
5464,17182,286,1089
5465,8053,9835,1089
5466,14294,7845,1089
5467,11960,28522,1090
5468,25443,4798,1090
5469,22789,24904,1090
5470,26004,18924,1090
5471,26318,3636,1090
5472,20744,28784,1091
5473,28338,21339,1091
5474,9250,26389,1091
5475,3603,7343,1091
5476,10833,13269,1091
5477,21644,24019,1091
5478,1911,6409,1091
5479,25240,8512,1091
5480,9108,16627,1092
5481,20085,11395,1092
5482,4995,10051,1092
5483,1128,33199,1092
5484,15079,13005,1092
5485,30355,516,1093
5486,4786,31884,1093
5487,15555,23728,1093
5488,30213,408,1093
5489,20762,7265,1093
5490,9687,18988,1093
5491,9005,30352,1094
5492,13247,32049,1094
5493,6273,5558,1094
5494,33409,24359,1094
5495,19143,17473,1094
5496,6902,9004,1094
5497,19229,32002,1095
5498,5641,26740,1095
5499,28069,3712,1095
5500,16150,16990,1095
5501,23794,14218,1095
5502,27291,30708,1096
5503,12802,17458,1096
5504,3775,32379,1096
5505,4518,11653,1097
5506,16826,26805,1097
5507,27614,23733,1097
5508,19022,5767,1097
5509,21102,26441,1097
5510,30173,23795,1097
5511,954,30216,1097
5512,8550,25919,1098
5513,10060,10501,1098
5514,30625,28932,1099
5515,10198,23117,1099
5516,10008,15537,1099
5517,5403,22376,1099
5518,11131,929,1099
5519,5362,27135,1100
5520,16211,21720,1100
5521,6745,26567,1100
5522,18278,32338,1100
5523,11525,10266,1100
5524,18991,22400,1100
5525,24651,8419,1100
5526,13173,6539,1101
5527,20013,28456,1101
5528,23567,9540,1102
5529,26891,3108,1102
5530,16400,25421,1102
5531,1369,14578,1102
5532,12620,25784,1102
5533,20762,18022,1102
5534,24874,24797,1102
5535,1926,5537,1102
5536,6033,20045,1103
5537,10591,8206,1103
5538,15102,9003,1103
5539,1932,18698,1103
5540,7470,21644,1104
5541,18150,19739,1104
5542,4986,12133,1104
5543,26932,5549,1104
5544,5853,29132,1104
5545,5117,32174,1104
5546,25395,18248,1105
5547,14740,9998,1106
5548,7561,444,1106
5549,6697,19739,1106
5550,28009,22918,1106
5551,19143,5783,1106
5552,4456,17670,1107
5553,8517,20416,1107
5554,3265,11728,1108
5555,18280,22354,1108
5556,15168,32000,1108
5557,30438,28069,1108
5558,1462,7330,1109
5559,16222,29324,1109
5560,10935,24778,1109
5561,15237,17664,1109
5562,13674,15102,1109
5563,8240,7135,1109
5564,24335,32318,1109
5565,13868,14641,1109
5566,13681,6343,1110
5567,5981,14959,1110
5568,22974,13604,1110
5569,6217,11653,1110
5570,5458,27828,1110
5571,9465,15169,1110
5572,30458,7497,1110
5573,227,5071,1111
5574,4771,28287,1111
5575,7140,20833,1111
5576,19473,33241,1111
5577,13889,32956,1112
5578,15306,26567,1112
5579,20004,11756,1112
5580,9983,10407,1112
5581,3372,23917,1112
5582,18135,12438,1113
5583,7177,31975,1113
5584,19814,18920,1113
5585,27230,8753,1113
5586,12948,2635,1113
5587,3162,17575,1113
5588,26954,12063,1113
5589,10266,28101,1113
5590,16262,3241,1113
5591,6868,30578,1114
5592,4443,16247,1114
5593,2329,19608,1115
5594,3083,31735,1115
5595,11556,19848,1115
5596,8391,27741,1115
5597,25536,158,1115
5598,16360,49,1115
5599,9791,7781,1115
5600,28105,30912,1115
5601,22595,16718,1116
5602,4205,2428,1116
5603,3971,21985,1116
5604,16162,7985,1116
5605,7600,10749,1116
5606,32668,8018,1117
5607,9348,7942,1117
5608,24185,4388,1117
5609,20286,4973,1117
5610,15046,5987,1117
5611,4214,20768,1117
5612,5098,26121,1118
5613,16161,30539,1118
5614,3799,21292,1118
5615,20933,12525,1118
5616,16367,18918,1118
5617,20886,9506,1119
5618,19813,11538,1119
5619,12615,3294,1119
5620,24022,20687,1119
5621,13169,2066,1120
5622,24715,16789,1120
5623,13313,517,1120
5624,23708,29244,1120
5625,6361,2434,1120
5626,32994,32524,1120
5627,10058,13387,1121
5628,25410,10758,1121
5629,12515,4060,1121
5630,16374,3649,1121
5631,21805,6888,1121
5632,25725,14215,1121
5633,4214,26784,1121
5634,28501,18556,1122
5635,14715,22281,1122
5636,14008,17699,1122
5637,18526,29913,1122
5638,25248,3869,1122
5639,25252,22385,1122
5640,29511,8035,1123
5641,15265,105,1123
5642,17180,3478,1123
5643,3377,17288,1123
5644,31130,24562,1123
5645,28562,14016,1124
5646,26508,13342,1124
5647,29225,8835,1124
5648,1906,977,1124
5649,58,24929,1124
5650,19697,5319,1124
5651,6959,12550,1125
5652,13269,24176,1125
5653,4679,2435,1125
5654,20351,14581,1125
5655,9397,28554,1125
5656,30432,10403,1126
5657,14684,7909,1126
5658,12301,13485,1126
5659,6377,3493,1126
5660,17080,2319,1126
5661,27150,24426,1126
5662,11771,21363,1127
5663,18352,19574,1127
5664,18728,23162,1127
5665,6868,9453,1127
5666,5966,16126,1127
5667,18786,3372,1127
5668,15701,17473,1128
5669,16687,25587,1128
5670,9791,4891,1128
5671,5858,3122,1128
5672,18720,9487,1128
5673,19691,1123,1129
5674,21905,7548,1129
5675,12754,4266,1129
5676,29245,12521,1130
5677,31687,978,1130
5678,11780,16365,1130
5679,12846,18639,1130
5680,6160,12631,1131
5681,15577,7903,1131
5682,31011,16336,1131
5683,20895,3122,1131
5684,18909,22480,1131
5685,22376,14088,1131
5686,31059,3026,1132
5687,24122,10291,1132
5688,17498,3568,1132
5689,24619,10801,1132
5690,17908,12791,1132
5691,15069,8915,1132
5692,24783,9297,1133
5693,14568,24366,1133
5694,2554,8206,1133
5695,22489,17459,1133
5696,32668,6983,1134
5697,17536,4350,1134
5698,9924,14351,1134
5699,6462,19268,1134
5700,32370,25133,1134
5701,27948,12614,1134
5702,26474,6674,1135
5703,16455,31457,1136
5704,4563,14395,1136
5705,31533,13723,1136
5706,19083,12020,1136
5707,22073,11237,1137
5708,30345,8057,1137
5709,30462,6236,1137
5710,22407,14090,1137
5711,6423,22400,1137
5712,2777,11395,1138
5713,22073,30186,1138
5714,26102,2717,1138
5715,3580,7850,1138
5716,32307,121,1138
5717,5775,29549,1138
5718,13401,14233,1139
5719,31553,4216,1139
5720,3706,17190,1139
5721,32146,17805,1139
5722,1517,22623,1140
5723,25379,16567,1140
5724,12229,30702,1140
5725,25238,31679,1140
5726,6860,8388,1140
5727,2625,6664,1141
5728,8989,7834,1141
5729,16467,1286,1141
5730,12130,2643,1141
5731,13189,31119,1141
5732,6597,14599,1142
5733,26233,16903,1142
5734,18372,6814,1142
5735,30405,108,1143
5736,29245,10189,1143
5737,24938,24334,1143
5738,25249,23000,1143
5739,11653,28116,1144
5740,26101,12105,1144
5741,16684,30345,1144
5742,28563,13653,1144
5743,828,17501,1145
5744,19797,25351,1145
5745,25215,25379,1145
5746,28915,20139,1145
5747,29452,12370,1146
5748,4349,10068,1147
5749,12085,31373,1147
5750,13800,3619,1147
5751,14581,1830,1147
5752,25479,23459,1148
5753,32149,31785,1148
5754,9566,967,1148
5755,7571,29258,1148
5756,3108,21195,1149
5757,27,12539,1149
5758,11155,16119,1149
5759,33391,7511,1149
5760,22708,18868,1149
5761,24372,27369,1150
5762,25479,318,1150
5763,18666,19221,1150
5764,33029,16779,1150
5765,30428,30443,1150
5766,5741,20769,1151
5767,15835,30580,1151
5768,19605,18480,1151
5769,13090,27796,1151
5770,16552,25392,1151
5771,4962,3958,1152
5772,28011,25851,1152
5773,14607,28575,1153
5774,9833,15639,1153
5775,8517,19557,1154
5776,348,22460,1154
5777,31645,12920,1154
5778,24674,10175,1154
5779,16776,30404,1154
5780,12981,3066,1154
5781,28963,19286,1154
5782,30432,16607,1155
5783,26780,18352,1155
5784,12549,15537,1155
5785,24384,26430,1156
5786,11021,8207,1156
5787,576,18786,1156
5788,3390,3357,1156
5789,9832,5227,1156
5790,20385,29846,1157
5791,13347,5948,1157
5792,14718,23273,1158
5793,7139,10961,1158
5794,28562,22933,1158
5795,32409,14968,1158
5796,3489,27796,1158
5797,25213,24252,1158
5798,20933,24160,1158
5799,30997,29613,1158
5800,27081,14351,1159
5801,24513,32856,1159
5802,75,16681,1159
5803,27813,24911,1159
5804,25475,19083,1159
5805,23799,5366,1159
5806,25410,1943,1160
5807,7585,21905,1160
5808,22120,32567,1160
5809,9504,23467,1160
5810,12098,29464,1160
5811,27208,32154,1160
5812,2486,4697,1161
5813,16468,7314,1161
5814,18411,11040,1161
5815,17519,15402,1161
5816,7177,31971,1161
5817,9791,18374,1161
5818,9846,28971,1162
5819,15243,11872,1162
5820,29245,10904,1163
5821,17000,19115,1163
5822,22962,19991,1163
5823,30476,27185,1164
5824,6030,15601,1164
5825,16718,5899,1164
5826,986,25550,1164
5827,4836,22626,1164
5828,399,10461,1165
5829,32623,5948,1165
5830,1499,10203,1166
5831,16973,15084,1166
5832,6088,23470,1166
5833,9522,5037,1166
