index,s,t,et
2678,8969,11762,991
2679,11655,11851,991
2680,698,7990,992
2681,8436,7242,993
2682,1663,2156,994
2683,3593,7068,994
2684,7128,5172,994
2685,5261,2263,994
2686,6408,10327,996
2687,7843,1872,996
2688,2715,3752,997
2689,9250,7970,998
2690,2641,3470,998
2691,6927,1071,999
2692,6425,751,999
2693,8047,11066,999
2694,1883,7646,1000
2695,3752,8129,1000
2696,2662,7844,1000
2697,6936,9211,1001
2698,7980,9506,1001
2699,3333,8694,1001
2700,1572,6840,1002
2701,8289,7275,1002
2702,2880,6558,1003
2703,9047,3691,1003
2704,1713,9992,1003
2705,1747,4894,1003
2706,12104,9586,1003
2707,2406,2052,1003
2708,4999,11629,1004
2709,5712,5658,1004
2710,9230,10079,1004
2711,920,761,1005
2712,679,11996,1005
2713,7393,3095,1006
2714,7184,7204,1006
2715,2243,2309,1007
2716,12235,1954,1007
2717,3095,9985,1007
2718,6420,9684,1007
2719,2288,5488,1008
2720,11380,5377,1008
2721,5797,11365,1008
2722,1635,1973,1008
2723,7619,7317,1009
2724,2006,2343,1009
2725,3770,3870,1009
2726,11306,11081,1009
2727,3580,12057,1010
2728,5932,3624,1010
2729,9983,4956,1010
2730,5759,6435,1010
2731,5956,366,1011
2732,3147,4107,1011
2733,3692,3013,1011
2734,10898,6941,1011
2735,12296,1028,1011
2736,9932,4506,1012
2737,1863,4578,1012
2738,2769,8759,1013
2739,6259,10090,1013
2740,10804,1273,1014
2741,8639,11787,1014
2742,11885,5126,1014
2743,3771,3977,1014
2744,9660,173,1014
2745,9985,5377,1015
2746,8088,2354,1015
2747,5432,5588,1016
2748,3693,9016,1016
2749,4878,28,1016
2750,9661,11663,1016
2751,920,1668,1017
2752,6706,5016,1017
2753,10814,2568,1017
2754,2396,10763,1017
2755,4507,4645,1018
2756,9725,8390,1018
2757,10730,5372,1018
2758,11150,2504,1018
2759,4301,5257,1018
2760,4000,5153,1019
2761,2781,6938,1019
2762,927,1901,1019
2763,172,9770,1019
2764,3156,8000,1019
2765,9845,38,1019
2766,5779,12178,1020
2767,4134,1746,1020
2768,84,1627,1021
2769,4934,1746,1021
2770,9230,6425,1021
2771,9523,11112,1021
2772,5971,7159,1021
2773,4645,9474,1021
2774,3939,182,1021
2775,4085,10837,1021
2776,11772,5702,1022
2777,625,3935,1022
2778,8052,2792,1023
2779,4689,2146,1023
2780,4195,5654,1023
2781,3692,11072,1024
2782,3068,7479,1024
2783,2704,10707,1024
2784,8968,11124,1025
2785,3679,5843,1025
2786,10149,9483,1026
2787,5588,8173,1026
2788,9653,630,1026
2789,7373,1738,1026
2790,9544,4297,1027
2791,11213,4838,1027
2792,7815,5772,1027
2793,7106,1714,1027
2794,4026,5759,1027
2795,12084,4862,1027
2796,9250,4645,1028
2797,8332,7724,1028
2798,6545,11576,1029
2799,7725,3825,1029
2800,1725,3573,1030
2801,1713,5082,1030
2802,2637,11084,1031
2803,9388,9594,1032
2804,1757,10268,1032
2805,2483,5476,1032
2806,5185,6196,1033
2807,6371,314,1033
2808,6545,11236,1034
2809,10554,8183,1034
2810,3638,2503,1035
2811,3116,10577,1035
2812,11222,11864,1035
2813,795,6698,1035
2814,9203,4072,1036
2815,5726,7282,1036
2816,10523,6318,1036
2817,2771,3911,1036
2818,7204,3021,1036
2819,42,6563,1036
2820,10550,10620,1036
2821,5737,4426,1037
2822,11163,1717,1037
2823,3618,1871,1038
2824,6899,7783,1038
2825,9907,4737,1038
2826,1347,10114,1039
2827,3408,843,1039
2828,6391,3585,1039
2829,9724,2753,1039
2830,9136,4822,1039
2831,4645,5860,1039
2832,3918,7115,1039
2833,11222,6569,1040
2834,11117,5094,1040
2835,3525,8047,1041
2836,11125,4681,1042
2837,760,11629,1042
2838,11757,3198,1042
2839,419,6328,1042
2840,284,6792,1043
2841,9404,5741,1043
2842,118,4871,1043
2843,5380,11235,1043
2844,10229,8498,1043
2845,4212,3074,1044
2846,12176,1009,1045
2847,2483,9176,1045
2848,10434,3146,1047
2849,8533,6718,1047
2850,9073,5770,1047
2851,5937,1746,1048
2852,7119,2948,1048
2853,130,5759,1048
2854,12236,2354,1048
2855,353,7083,1049
2856,4058,2150,1049
2857,8760,10676,1050
2858,4601,8678,1051
2859,4524,77,1052
2860,3595,8012,1052
2861,9978,5779,1052
2862,391,9284,1052
2863,6918,11222,1053
2864,11952,947,1053
2865,4159,7311,1053
2866,5488,2316,1054
2867,2290,2120,1054
2868,9571,1593,1054
2869,5780,1625,1055
2870,4006,12189,1055
2871,12192,10243,1055
2872,6569,5286,1056
2873,582,176,1056
2874,4645,822,1056
2875,10339,130,1057
2876,8547,5830,1057
2877,1540,9371,1057
2878,5017,4118,1057
2879,11402,6195,1057
2880,8054,11314,1059
2881,5377,1773,1059
2882,8287,390,1059
2883,10856,4019,1059
2884,2113,9483,1060
2885,4981,9193,1060
2886,10798,5973,1060
2887,8694,8167,1060
2888,5703,5566,1061
2889,6259,12224,1061
2890,810,4918,1062
2891,2017,3602,1062
2892,8484,1625,1063
2893,183,5410,1063
2894,1863,3470,1064
2895,834,6593,1064
2896,4136,7661,1065
2897,11133,5074,1065
2898,6144,3195,1065
2899,5541,1320,1065
2900,3786,4578,1066
2901,5377,2979,1066
2902,10149,8089,1066
2903,1360,2114,1068
2904,7710,11247,1069
2905,11403,6526,1069
2906,4523,3399,1069
2907,8390,8416,1070
2908,6242,9770,1070
2909,4107,144,1070
2910,4357,4772,1070
2911,4681,10368,1071
2912,10457,11833,1071
2913,7201,10992,1072
2914,6213,5932,1072
2915,5675,7545,1072
2916,2673,8339,1073
2917,4820,7453,1074
2918,744,1754,1074
2919,1304,2896,1074
2920,726,1562,1074
2921,1948,10123,1074
2922,5823,4943,1074
2923,6261,5890,1075
2924,5160,1737,1075
2925,1229,559,1075
2926,34,8694,1075
2927,4213,11368,1075
2928,4334,1275,1076
2929,2876,4730,1077
2930,8148,11908,1078
2931,3407,5286,1078
2932,7725,6718,1078
2933,2432,2832,1078
2934,2735,1216,1079
2935,6992,2018,1080
2936,7240,7531,1080
2937,7048,6327,1080
2938,772,7108,1080
2939,5312,4811,1081
2940,7560,11926,1082
2941,9073,7755,1082
2942,9415,6758,1082
2943,10894,324,1083
2944,7479,6942,1084
2945,11487,3484,1084
2946,10126,697,1084
2947,4142,183,1084
2948,4708,2382,1085
2949,9864,7479,1085
2950,5353,6333,1085
2951,2792,4753,1086
2952,9366,7775,1086
2953,9833,2633,1086
2954,8059,8484,1086
2955,9097,6244,1087
2956,7773,2408,1087
2957,11320,11530,1088
2958,9416,9941,1088
2959,4165,4223,1088
2960,917,323,1088
2961,1597,7128,1089
2962,834,7328,1089
2963,5761,5604,1090
2964,2979,11472,1091
2965,5737,9537,1092
2966,6930,10130,1092
2967,6918,9292,1092
2968,1602,3408,1093
2969,10249,2570,1093
2970,84,2393,1093
2971,11382,10591,1094
2972,9610,8550,1095
2973,4878,4149,1095
2974,6652,980,1096
2975,7396,8069,1097
2976,5425,12252,1097
2977,967,5756,1098
2978,7529,3223,1098
2979,12133,7881,1098
2980,9083,10274,1098
2981,5849,6545,1098
2982,8572,1803,1098
2983,8630,6132,1098
2984,10014,9072,1099
2985,9682,2763,1099
2986,1573,4998,1100
2987,3406,7598,1100
2988,6,10229,1100
2989,4500,821,1101
2990,10024,1390,1101
2991,3418,2305,1102
2992,323,8562,1102
2993,8289,5888,1102
2994,6683,7068,1103
2995,2394,1911,1104
2996,5912,3638,1104
2997,8290,4991,1104
2998,629,3691,1106
2999,7505,3573,1106
3000,7128,4134,1106
3001,5691,10576,1107
3002,5252,1597,1108
3003,12099,4967,1108
3004,1684,11018,1108
3005,11678,6897,1109
3006,8604,3463,1109
3007,11323,9801,1110
3008,5114,12178,1110
3009,3119,8702,1110
3010,12084,8258,1110
3011,3094,3691,1111
3012,1808,10600,1111
3013,11380,6416,1112
3014,5625,11851,1112
3015,8153,4733,1112
3016,12080,4397,1113
3017,7499,10958,1113
3018,7843,1540,1113
3019,2923,9347,1113
3020,5380,6306,1113
3021,7773,1070,1113
3022,9932,142,1114
3023,800,1486,1114
3024,3624,9365,1114
3025,6328,7207,1114
3026,11123,4774,1115
3027,5007,9610,1115
3028,8869,11278,1115
3029,5046,2617,1115
3030,7328,3434,1115
3031,11619,1819,1116
3032,10676,11648,1116
3033,4628,662,1117
3034,4630,5458,1117
3035,3084,11928,1117
3036,5760,5372,1117
3037,9627,1506,1117
3038,6773,1008,1118
3039,7732,8558,1118
3040,7086,5650,1118
3041,9822,11517,1119
3042,9933,3309,1119
3043,10615,10507,1119
3044,10024,201,1119
3045,2494,11997,1119
3046,4149,4918,1119
3047,9024,4871,1119
3048,303,7627,1119
3049,2341,3010,1120
3050,2396,5981,1120
3051,4336,26,1121
3052,4213,3213,1122
3053,3827,2340,1122
3054,8062,11354,1123
3055,9097,5374,1123
3056,10458,322,1124
3057,3951,4633,1124
3058,180,11406,1124
3059,4655,353,1124
3060,10467,206,1124
3061,4840,5770,1124
3062,7715,1773,1124
3063,11228,1738,1124
3064,3445,9026,1124
3065,2875,4213,1125
3066,10165,5148,1125
3067,11539,10032,1125
3068,4213,464,1125
3069,2750,1882,1125
3070,1081,11424,1126
3071,166,5587,1126
3072,5689,8498,1126
3073,2876,5016,1127
3074,11869,3020,1128
3075,7194,838,1128
3076,4829,7709,1128
3077,1663,9647,1129
3078,2162,580,1129
3079,2485,10094,1129
3080,4602,182,1129
3081,6462,8456,1129
3082,9145,1485,1130
3083,11380,4450,1131
3084,4975,2488,1131
3085,8923,5333,1132
3086,12105,7992,1132
3087,4239,8225,1132
3088,1819,9930,1132
3089,1757,7260,1132
3090,12236,8358,1132
3091,4640,9646,1133
3092,3679,9603,1133
3093,9016,7857,1134
3094,34,1425,1135
3095,7971,4001,1135
3096,8179,1216,1136
3097,5712,1626,1136
3098,2845,1007,1136
3099,6618,11236,1137
3100,1203,4984,1137
3101,1551,7453,1138
3102,1212,4172,1138
3103,9907,1388,1138
3104,2378,7743,1138
3105,2101,3673,1139
3106,1760,530,1139
3107,4992,7406,1140
3108,7894,9864,1140
3109,7815,12177,1140
3110,5829,6313,1140
3111,11289,11085,1141
3112,3679,10959,1141
3113,6210,1540,1141
3114,8067,8161,1142
3115,9279,5992,1142
3116,11531,717,1142
3117,8024,10672,1142
3118,9525,7537,1143
3119,4867,84,1143
3120,11277,811,1144
3121,10893,3156,1144
3122,3049,11135,1145
3123,9864,773,1145
3124,2769,326,1145
3125,5010,3147,1145
3126,4031,10837,1145
3127,182,3929,1146
3128,5321,10800,1146
3129,9404,9658,1147
3130,1634,4453,1147
3131,4923,8414,1148
3132,10781,5925,1148
3133,9544,11770,1149
3134,4213,11727,1149
3135,3942,11170,1149
3136,9299,8978,1151
3137,326,10596,1152
3138,3754,1915,1152
3139,2316,10019,1152
3140,10529,9605,1152
3141,2217,6263,1153
3142,2629,5432,1153
3143,148,11531,1153
3144,11314,2707,1153
3145,5888,8513,1153
3146,8380,6777,1154
3147,5408,855,1154
3148,11929,3470,1155
3149,8137,4639,1155
3150,4771,6877,1155
3151,800,5773,1156
3152,10351,7214,1156
3153,5325,12260,1156
3154,304,3119,1156
3155,8702,2102,1157
3156,9348,1318,1157
3157,7511,10518,1157
3158,2137,12195,1158
3159,4632,6263,1158
3160,166,11509,1160
3161,12189,7404,1160
3162,7682,5658,1160
3163,9532,7422,1160
3164,2179,4697,1161
3165,9320,8484,1161
3166,6266,5931,1161
3167,4109,772,1161
3168,11402,419,1161
3169,7497,1627,1162
3170,4562,3481,1163
3171,1012,3,1163
3172,11403,9443,1163
3173,2735,4019,1163
3174,5888,2969,1163
3175,5395,7229,1164
3176,10646,9072,1164
3177,7715,5971,1164
3178,8134,6266,1165
3179,7815,10933,1165
3180,4923,2965,1165
3181,5480,6718,1166
3182,11637,9474,1166
3183,4026,3391,1166
3184,9982,4772,1167
3185,3646,6286,1167
3186,7783,11850,1167
3187,5517,3745,1167
3188,4507,3498,1168
3189,8347,1460,1168
3190,10554,7743,1168
3191,5617,6415,1168
3192,3299,1237,1169
3193,5770,11080,1169
3194,326,1936,1169
3195,9724,2101,1169
3196,7659,10676,1169
3197,3697,9770,1169
3198,9677,9821,1169
3199,9833,10690,1170
3200,183,4149,1170
3201,10962,948,1170
3202,9693,11641,1170
3203,5000,5043,1171
3204,11900,858,1171
3205,1201,1235,1171
3206,3385,9400,1171
3207,3385,6493,1171
3208,1229,2913,1172
3209,11294,3572,1172
3210,4336,3387,1173
3211,5505,9612,1173
3212,6774,10305,1173
3213,6338,6069,1173
3214,5919,2781,1174
3215,4693,10565,1175
3216,1925,7394,1177
3217,8000,5299,1177
3218,6992,6157,1178
3219,4811,2701,1178
3220,877,2151,1178
3221,4965,9016,1180
3222,8183,8194,1180
3223,9739,1152,1181
3224,11641,8909,1182
3225,11648,10848,1182
3226,8799,9292,1182
3227,5931,5652,1183
3228,8834,7239,1184
3229,6846,2353,1184
3230,1513,4030,1184
3231,3464,7489,1184
3232,2460,7341,1184
3233,11263,5548,1185
3234,10395,1142,1185
3235,5014,9203,1186
3236,4868,177,1186
3237,11054,11565,1186
3238,1049,11961,1186
3239,1083,5465,1187
3240,11994,1461,1187
3241,6416,929,1187
3242,792,3525,1188
3243,7812,4334,1188
3244,92,6456,1188
3245,10982,7091,1188
3246,6594,10444,1188
3247,11539,5931,1188
3248,9795,9299,1188
3249,9907,11907,1188
3250,2792,9293,1189
3251,5135,623,1189
3252,2286,1308,1190
3253,10925,6563,1191
3254,1492,9835,1191
3255,623,10620,1191
3256,4756,5476,1192
3257,5932,2505,1193
3258,3504,2504,1193
3259,5797,7979,1193
3260,7727,5463,1194
3261,7499,4991,1194
3262,724,4178,1194
3263,2763,4272,1194
3264,7489,9156,1194
3265,2396,5773,1194
3266,3924,4525,1195
3267,4681,8954,1196
3268,4121,12125,1197
3269,9985,12259,1198
3270,10063,11135,1198
3271,6780,9400,1198
3272,10097,5472,1198
3273,202,7979,1199
3274,7843,11402,1200
3275,7743,6268,1201
3276,4155,2104,1201
3277,7928,10961,1201
3278,1494,6162,1201
3279,202,9231,1202
3280,6669,1071,1202
3281,10338,11842,1203
3282,2379,11707,1203
3283,9759,9839,1203
3284,12193,530,1203
3285,4711,9679,1204
3286,10641,4645,1204
3287,5876,9730,1205
3288,8885,1488,1205
3289,7048,2325,1205
3290,11663,3746,1205
3291,7453,1541,1206
3292,8179,7530,1206
3293,3859,5387,1206
3294,10116,11012,1206
3295,3787,4775,1207
3296,2160,4109,1207
3297,11733,1007,1207
3298,5703,6663,1207
3299,2305,3210,1208
3300,8347,1975,1208
3301,118,6493,1208
3302,9615,3771,1208
3303,3847,11581,1209
3304,8505,4413,1209
3305,1108,8340,1209
3306,10201,9209,1209
3307,7183,2569,1209
3308,2546,11213,1210
3309,5575,7268,1210
3310,4213,929,1210
3311,1028,1819,1210
3312,10740,5428,1211
3313,9724,5006,1211
3314,478,10383,1211
3315,1514,10519,1211
3316,1386,981,1211
3317,117,182,1211
3318,323,4937,1211
3319,4150,8917,1211
3320,12099,9880,1212
3321,10103,183,1212
3322,2244,6501,1212
3323,10229,5104,1212
3324,4040,2755,1212
3325,274,5313,1213
3326,10859,1526,1213
3327,4943,9371,1213
3328,8673,1320,1213
3329,1821,7836,1214
3330,8334,6853,1215
3331,119,1307,1215
3332,1416,1540,1215
3333,5694,1304,1215
3334,5364,3257,1215
3335,6521,8151,1215
3336,3958,1668,1216
3337,2714,6143,1216
3338,5172,10935,1216
3339,10457,11671,1217
3340,6632,5130,1217
3341,11564,4493,1218
3342,7572,7588,1218
3343,3195,2417,1218
3344,1800,6938,1218
3345,9956,7724,1218
3346,2882,5010,1219
3347,7892,9233,1219
3348,7285,2590,1219
3349,5494,2617,1220
3350,7743,3099,1220
3351,2007,3291,1220
3352,5912,2999,1220
3353,4793,9237,1221
3354,9472,7980,1221
3355,2019,3049,1222
3356,8126,4923,1222
3357,5564,3026,1222
3358,4151,3136,1223
3359,2105,10631,1223
3360,3490,3334,1223
3361,8335,8053,1225
3362,11552,2335,1225
3363,2495,9986,1226
3364,6331,7204,1226
3365,1211,3924,1227
3366,7979,10757,1227
3367,11575,8,1228
3368,760,2785,1228
3369,4209,8814,1228
3370,7343,4195,1228
3371,5399,7518,1229
3372,8844,9371,1229
3373,5253,6261,1230
3374,2569,693,1230
3375,7499,7747,1231
3376,3557,12254,1232
3377,11108,7618,1232
3378,3774,5761,1232
3379,7201,4628,1233
3380,11641,2851,1233
3381,817,9227,1233
3382,5611,7598,1234
3383,7379,5954,1234
3384,433,11382,1234
3385,7781,3155,1235
3386,1177,4230,1236
3387,3099,531,1236
3388,6876,2316,1236
3389,10912,12080,1237
3390,12149,3473,1237
3391,1236,2441,1237
3392,4984,768,1237
3393,2792,2886,1238
3394,664,8344,1238
3395,3543,8046,1238
3396,8326,4644,1238
3397,4811,4390,1239
3398,9611,5278,1240
3399,11751,5153,1240
3400,2345,4654,1240
3401,5377,3491,1241
3402,10737,7100,1241
3403,10825,2570,1241
3404,2344,8132,1241
3405,3771,12269,1242
3406,4967,1872,1243
3407,7102,6918,1243
3408,3766,4925,1243
3409,9263,3942,1243
3410,5220,7401,1243
3411,875,2040,1244
3412,2947,3618,1245
3413,4396,7139,1245
3414,4255,1189,1245
3415,2973,9413,1247
3416,2394,8353,1248
3417,5153,182,1249
3418,4898,5010,1249
3419,3594,6917,1250
3420,5741,2570,1250
3421,1732,3531,1250
3422,4175,948,1251
3423,4898,8574,1252
3424,1634,7373,1252
3425,8879,5422,1252
3426,9979,7129,1253
3427,6234,5700,1253
3428,10415,382,1253
3429,1753,10737,1254
3430,9864,7023,1254
3431,2252,3439,1254
3432,794,5442,1255
3433,11405,6493,1255
3434,4840,1987,1255
3435,3514,9291,1256
3436,4302,8630,1256
3437,10992,4694,1257
3438,4144,9474,1257
3439,4632,901,1257
3440,7781,11004,1257
3441,10509,1911,1258
3442,2302,142,1258
3443,7224,5241,1259
3444,6270,4557,1259
3445,8816,4645,1260
3446,9410,12008,1260
3447,6581,782,1260
3448,727,1295,1261
3449,7198,10367,1261
3450,8000,274,1261
3451,5690,6243,1261
3452,5625,3199,1261
3453,6268,6088,1262
3454,4534,929,1262
3455,3165,7170,1262
3456,5172,8978,1262
3457,7748,4663,1263
3458,2162,11354,1263
3459,6346,3352,1263
3460,5073,7339,1263
3461,6999,1152,1264
3462,1761,11105,1264
3463,11476,4939,1265
3464,1714,10229,1265
3465,5517,972,1265
3466,5165,1593,1265
3467,2353,3434,1265
3468,5253,10794,1266
3469,7596,4090,1266
3470,4627,5010,1266
3471,5613,2981,1267
3472,9907,2763,1267
3473,6016,7373,1267
3474,8281,10615,1268
3475,9131,7522,1268
3476,11763,5748,1268
3477,5974,2944,1268
3478,3021,3782,1269
3479,9145,11919,1269
3480,5731,7205,1269
3481,7971,6402,1269
3482,2811,9608,1269
3483,10094,11557,1270
3484,10641,5888,1270
3485,4918,3573,1271
3486,8498,6916,1271
3487,5700,4645,1272
3488,9239,5962,1272
3489,6014,3317,1273
3490,2252,811,1273
3491,11424,11472,1273
3492,1983,4302,1275
3493,8450,3219,1275
3494,4510,10757,1275
3495,11648,3159,1275
3496,12226,3913,1275
3497,6623,1975,1275
3498,696,2979,1276
3499,843,4920,1276
3500,4134,4396,1276
3501,9807,3146,1277
3502,11289,11519,1277
3503,3163,6669,1277
3504,1713,10785,1277
3505,421,2958,1277
3506,3443,9156,1278
3507,10251,9586,1278
3508,724,2417,1279
3509,5560,6243,1280
3510,11001,1738,1280
3511,9468,11313,1280
3512,1636,678,1280
3513,5605,8173,1281
3514,7882,2069,1281
3515,9735,8131,1281
3516,234,6521,1281
3517,2309,8133,1281
3518,4534,5010,1282
3519,8865,6747,1282
3520,11811,4946,1282
3521,5185,4952,1283
3522,11769,2482,1284
3523,7093,6085,1285
3524,8205,5487,1285
3525,3413,5558,1285
3526,530,4302,1285
3527,11799,929,1286
3528,10094,3692,1286
3529,9472,7404,1286
3530,6774,7979,1287
3531,3942,6146,1287
3532,7287,697,1287
3533,2720,4334,1288
3534,10240,10080,1288
3535,796,10821,1288
3536,2794,10977,1289
3537,9148,6218,1289
3538,7845,9203,1289
3539,4334,800,1290
3540,5770,9566,1290
3541,11380,7085,1290
3542,7096,39,1290
3543,815,11065,1291
3544,2182,2584,1291
3545,3593,5183,1291
3546,81,11016,1291
3547,11507,4562,1292
3548,10554,1494,1292
3549,2811,5881,1292
3550,2569,1415,1293
3551,4155,11771,1293
3552,3679,5429,1293
3553,2851,9992,1294
3554,11161,174,1294
3555,6632,8307,1294
3556,668,388,1295
3557,3621,6418,1295
3558,360,8227,1295
3559,8166,2221,1296
3560,4574,3649,1297
3561,11629,5476,1297
3562,1634,3413,1297
3563,1871,8148,1298
3564,3692,10843,1299
3565,7280,1113,1299
3566,3596,1514,1300
3567,2004,341,1300
3568,11093,2684,1300
3569,9031,1552,1301
3570,4294,10112,1301
3571,106,3744,1301
3572,12087,11163,1302
3573,5548,1968,1302
3574,5045,7845,1302
3575,3951,3554,1303
3576,10804,2470,1304
3577,6144,9340,1304
3578,10781,10935,1304
3579,4967,920,1305
3580,1982,668,1306
3581,6020,8661,1306
3582,10001,10992,1307
3583,10404,11525,1307
3584,6262,9283,1307
3585,7985,2033,1307
3586,7296,1424,1307
3587,10494,5457,1307
3588,5577,4644,1307
3589,11429,2883,1307
3590,4923,4924,1307
3591,583,2515,1308
3592,323,7899,1308
3593,9404,10681,1309
3594,1974,4229,1309
3595,4978,5172,1309
3596,28,3581,1310
3597,9175,415,1310
3598,11902,9612,1310
3599,1179,6554,1311
3600,11365,8158,1311
3601,2883,9291,1311
3602,10864,6009,1311
3603,6462,315,1311
3604,8066,4692,1312
3605,839,10814,1312
3606,5555,9834,1312
3607,157,2449,1313
3608,2102,8954,1314
3609,3934,11539,1314
3610,11462,11122,1314
3611,10857,4786,1314
3612,8125,2508,1315
3613,2794,7109,1316
3614,10070,1273,1317
3615,7882,11403,1318
3616,1739,8805,1319
3617,3694,1972,1319
3618,8063,4096,1320
3619,6415,1872,1320
3620,11584,4935,1320
3621,3324,127,1320
3622,11746,2882,1320
3623,8458,10830,1320
3624,6425,2217,1322
3625,11561,9913,1322
3626,7207,2373,1322
3627,4541,2769,1323
3628,10102,11004,1323
3629,142,11485,1324
3630,10747,1336,1324
3631,283,5872,1324
3632,2482,3906,1324
3633,9048,3051,1325
3634,182,5151,1325
3635,10810,10785,1326
3636,4890,38,1326
3637,1965,10339,1327
3638,9472,8670,1327
3639,2927,8704,1329
3640,4071,390,1329
3641,3816,8474,1329
3642,6950,9907,1329
3643,9299,3413,1329
3644,10230,4972,1329
3645,11779,6669,1329
3646,4000,5414,1330
3647,8450,2781,1330
3648,696,3099,1330
3649,8533,3374,1330
3650,8521,7461,1330
3651,2252,1829,1330
3652,3325,2942,1330
3653,1113,5262,1330
3654,3418,5317,1331
3655,192,9238,1331
3656,8894,6266,1331
3657,7133,2287,1331
3658,3121,2318,1332
3659,7005,1513,1332
3660,8896,10635,1332
3661,2769,12044,1333
3662,501,823,1333
3663,8531,8870,1333
3664,6691,2354,1333
3665,6331,1960,1333
3666,4740,11375,1334
3667,6330,172,1334
3668,1960,5476,1334
3669,10599,9529,1334
3670,10768,3494,1335
3671,9458,10338,1335
3672,6938,5706,1336
3673,3424,6134,1336
3674,9631,5499,1336
3675,735,6,1337
3676,2999,9820,1337
3677,781,11746,1338
3678,1563,6133,1342
3679,9685,415,1342
3680,324,3329,1342
3681,5321,6435,1342
3682,4644,5061,1343
3683,26,9870,1344
3684,7855,10452,1344
3685,5412,4249,1344
3686,6443,8575,1344
3687,8347,8173,1345
3688,3694,2482,1345
3689,10992,1515,1346
3690,2004,7454,1346
3691,7725,9672,1346
3692,12161,3061,1346
3693,7311,10399,1346
3694,4392,11346,1347
3695,5773,8142,1347
3696,7418,5172,1347
3697,4541,11872,1347
3698,10350,9759,1347
3699,9187,6094,1348
3700,2850,12274,1350
3701,5271,8879,1350
3702,4594,5548,1350
3703,10000,9000,1351
3704,8250,6696,1351
3705,1725,11080,1352
3706,7559,2763,1352
3707,7977,2315,1352
3708,6415,231,1353
3709,5620,11124,1354
3710,8061,7349,1354
3711,5085,4677,1354
3712,4589,3646,1354
3713,5954,811,1355
3714,10197,11539,1355
3715,11519,8425,1356
3716,11649,12223,1356
3717,7445,2309,1357
3718,5575,1180,1358
3719,8161,3333,1358
3720,6989,2335,1358
3721,6333,2781,1358
3722,10812,7331,1359
3723,177,6175,1359
3724,4121,625,1359
3725,6521,5614,1359
3726,11824,7349,1360
3727,5549,8952,1360
3728,11770,360,1360
3729,7661,118,1360
3730,11369,9083,1361
3731,4334,5022,1362
3732,10893,2286,1362
3733,5558,3583,1362
3734,4645,4967,1362
3735,11936,5296,1363
3736,9417,5681,1363
3737,3814,182,1363
3738,7725,360,1363
3739,1974,10930,1364
3740,876,4984,1365
3741,6447,1424,1365
3742,3951,6997,1366
3743,2244,8490,1366
3744,1994,2446,1366
3745,7881,4541,1366
3746,6266,6245,1366
3747,1012,1573,1366
3748,5094,1085,1366
3749,6565,5548,1367
3750,192,9148,1367
3751,3085,6131,1367
3752,529,8579,1367
3753,10822,5404,1368
3754,4772,2479,1368
3755,9593,5596,1369
3756,8353,9696,1369
3757,2182,2998,1369
3758,6875,7489,1369
3759,9749,11170,1369
3760,9250,10793,1370
3761,3777,182,1370
3762,7522,10229,1370
3763,6259,12103,1370
3764,10894,4118,1370
3765,5737,6557,1371
3766,11161,6920,1371
3767,7893,2771,1372
3768,1189,11844,1372
3769,3490,10550,1372
3770,7743,877,1373
3771,34,5761,1373
3772,9404,10513,1373
3773,8004,9583,1374
3774,12002,2204,1374
3775,3807,1747,1374
3776,9653,2433,1374
3777,582,11418,1375
3778,5741,3292,1375
3779,237,383,1375
3780,2287,8125,1375
3781,2770,876,1376
3782,2262,8430,1376
3783,2851,11841,1377
3784,6416,6266,1377
3785,4026,9795,1377
3786,3643,1729,1377
3787,2733,6180,1378
3788,12074,3960,1378
3789,12252,6915,1378
3790,1536,9299,1378
3791,4017,11141,1378
3792,8844,5179,1379
3793,9348,10351,1379
3794,3424,5264,1379
3795,4774,929,1380
3796,2425,5614,1380
3797,10229,5104,1380
3798,7445,4923,1381
3799,3195,11448,1381
3800,3324,390,1381
3801,4878,6493,1381
3802,11850,5840,1383
3803,1693,3098,1383
3804,391,5172,1383
3805,11936,5271,1384
3806,10106,9856,1384
3807,7133,4149,1384
3808,9126,5636,1385
3809,4149,403,1385
3810,5183,6237,1385
3811,2868,3120,1385
3812,9271,10881,1386
3813,2354,10015,1386
3814,2486,11553,1387
3815,8918,11552,1387
3816,2353,3043,1388
3817,4645,4626,1389
3818,1647,2745,1390
3819,7992,9627,1390
3820,8954,7092,1391
3821,399,3430,1391
3822,9881,12017,1391
3823,2294,8832,1392
3824,1186,9674,1392
3825,9469,2995,1393
3826,2065,5919,1393
3827,10240,11184,1393
3828,7502,10485,1393
3829,8703,5578,1394
3830,5740,750,1394
3831,2911,7347,1394
3832,1994,3553,1394
3833,4028,9981,1394
3834,2792,9145,1395
3835,2678,11867,1395
3836,4967,182,1395
3837,7109,7133,1395
3838,1756,1641,1396
3839,7912,9175,1396
3840,7559,2151,1397
3841,4665,1285,1397
3842,10267,6416,1397
3843,6985,10836,1398
3844,1248,9872,1398
3845,889,10757,1399
3846,4026,4978,1399
3847,668,1133,1400
3848,1612,1693,1400
3849,10171,4654,1400
3850,9535,4711,1401
3851,2744,1304,1402
3852,768,11531,1402
3853,1092,11118,1403
3854,11277,7845,1403
3855,274,5262,1403
3856,9933,5316,1404
3857,11994,11219,1404
3858,10859,3195,1404
3859,6714,5049,1404
3860,4251,210,1404
3861,4367,5030,1405
