index,s,t,et
4603,156993,44116,956
4604,247830,292168,956
4605,30607,5091,956
4606,240376,36335,956
4607,135264,291473,956
4608,278355,268009,956
4609,18467,324605,956
4610,320944,116,956
4611,53140,242215,956
4612,22528,108471,956
4613,240100,189537,958
4614,117041,219737,958
4615,317484,173432,958
4616,1088,68104,958
4617,48649,137426,958
4618,42481,178214,958
4619,175564,5221,958
4620,252102,341426,958
4621,120856,53681,958
4622,117071,152413,958
4623,157852,277202,958
4624,316321,147186,958
4625,133124,25766,958
4626,300384,27884,960
4627,216289,313856,960
4628,108952,43484,960
4629,281619,264664,960
4630,201341,70615,960
4631,64055,78536,960
4632,104869,5579,960
4633,132791,23501,960
4634,280270,37643,962
4635,119795,237645,962
4636,233612,223797,962
4637,114015,170572,962
4638,128505,168349,962
4639,275609,174763,962
4640,283633,255421,964
4641,344673,227716,964
4642,246631,119226,964
4643,55164,281856,964
4644,48007,350822,964
4645,11398,109688,964
4646,136320,58269,964
4647,99941,210711,964
4648,309320,186918,964
4649,235590,165254,964
4650,33338,73011,964
4651,183168,87801,964
4652,201119,248397,964
4653,61384,154948,964
4654,188422,267128,964
4655,311537,7189,964
4656,164753,195556,966
4657,220502,334161,966
4658,229869,343211,966
4659,240552,274952,966
4660,244256,140953,966
4661,221256,39752,966
4662,53298,146110,966
4663,127366,330227,966
4664,222914,205587,966
4665,298909,71877,966
4666,192643,119279,966
4667,8564,158106,966
4668,268415,290116,966
4669,25791,329330,966
4670,314228,159826,966
4671,168042,11602,966
4672,266368,282492,968
4673,338183,114141,968
4674,68830,297184,968
4675,287641,15349,968
4676,279693,39416,968
4677,184386,68853,968
4678,152981,330003,968
4679,229081,86324,970
4680,59717,50935,970
4681,172123,326219,970
4682,235412,34197,970
4683,302038,255191,970
4684,149673,289721,972
4685,55658,34098,972
4686,69519,142855,972
4687,719,103351,972
4688,264204,172093,972
4689,216944,84473,972
4690,81951,11087,972
4691,129031,37065,974
4692,89847,166957,974
4693,178187,295426,974
4694,327841,275576,974
4695,78873,306731,974
4696,467,283219,974
4697,30533,309150,974
4698,314807,54577,974
4699,326889,91305,974
4700,212661,62223,974
4701,281271,112543,974
4702,337725,110258,974
4703,99523,4798,976
4704,344345,171161,976
4705,21564,23443,976
4706,176312,332411,976
4707,250042,167120,976
4708,244837,330227,976
4709,219649,319546,976
4710,135322,278791,976
4711,254287,344025,978
4712,255440,268334,978
4713,97670,312538,978
4714,91731,338816,978
4715,311829,227155,978
4716,257252,262080,978
4717,269144,64054,978
4718,224384,226203,978
4719,25766,107865,978
4720,268125,154511,980
4721,348521,170214,980
4722,95197,305906,980
4723,75174,238108,980
4724,84450,172127,980
4725,160031,293922,980
4726,114205,242513,980
4727,258954,172432,980
4728,211665,227279,980
4729,92844,239329,980
4730,236067,153243,980
4731,295400,250430,980
4732,178509,342780,980
4733,268315,65106,980
4734,12572,186411,980
4735,21320,134492,982
4736,58751,123820,982
4737,291863,174232,982
4738,126386,112932,982
4739,343680,291013,982
4740,276271,276284,982
4741,267207,210973,982
4742,28704,285928,982
4743,204134,29250,982
4744,262804,321454,982
4745,35204,186998,982
4746,306271,287628,982
4747,63336,225485,984
4748,114766,351132,984
4749,257890,15680,984
4750,322284,212716,984
4751,165771,148605,984
4752,285791,32913,984
4753,246432,166503,984
4754,325784,256160,984
4755,232018,276227,984
4756,263721,45734,984
4757,123578,278689,984
4758,45863,114716,984
4759,317404,269185,984
4760,283511,221078,984
4761,265041,272148,984
4762,306144,21864,984
4763,302012,101925,984
4764,125712,161547,986
4765,179872,44642,986
4766,124923,36102,986
4767,165711,178767,986
4768,292329,249469,986
4769,324,309113,986
4770,247025,162972,986
4771,111754,94682,986
4772,264967,87717,986
4773,85188,165084,986
4774,66564,283698,986
4775,19722,62655,986
4776,7701,179910,986
4777,1366,92115,988
4778,277300,33012,988
4779,341851,308364,988
4780,344791,98083,988
4781,12953,260421,988
4782,23107,158956,988
4783,207568,161854,988
4784,61599,249829,988
4785,51294,330739,988
4786,174894,273717,990
4787,349030,341221,990
4788,70243,285731,990
4789,82020,159089,990
4790,156590,64416,990
4791,21175,196317,990
4792,192387,217470,992
4793,72478,218560,992
4794,60041,41407,992
4795,241795,296995,992
4796,24128,306559,992
4797,277601,88949,992
4798,187538,7826,992
4799,45172,181782,992
4800,83803,311389,992
4801,296616,266986,992
4802,196503,105153,992
4803,161661,345453,992
4804,81387,112442,992
4805,11269,229869,994
4806,147713,273839,994
4807,270171,156881,994
4808,59688,4091,994
4809,186184,212021,994
4810,165190,237736,996
4811,278101,64385,996
4812,166471,187136,996
4813,212024,272928,996
4814,93688,882,996
4815,139335,109446,996
4816,134656,127754,996
4817,63726,265408,996
4818,296120,13255,996
4819,264599,348782,998
4820,243545,57646,998
4821,44262,321268,998
4822,68085,99769,998
4823,233018,275919,998
4824,48840,170127,998
4825,191972,312431,998
4826,203614,276844,998
4827,33973,283159,998
4828,329125,200833,998
4829,70615,144454,998
4830,336239,342644,998
4831,239917,170752,1000
4832,244818,273071,1000
4833,296519,103351,1000
4834,79782,185227,1000
4835,72208,69662,1000
4836,95627,290218,1000
4837,112778,171181,1000
4838,67155,326418,1000
4839,338425,300385,1002
4840,91437,211806,1002
4841,276557,60343,1002
4842,168442,76966,1002
4843,157680,46735,1002
4844,63336,312433,1004
4845,290357,24773,1004
4846,198260,88771,1004
4847,57277,275795,1004
4848,187476,138786,1004
4849,119619,3524,1004
4850,75937,121477,1004
4851,311779,314393,1004
4852,149138,260526,1004
4853,128385,201573,1004
4854,324664,211429,1006
4855,303184,278507,1006
4856,223181,205579,1006
4857,10266,245720,1006
4858,323655,249334,1006
4859,288581,102477,1006
4860,178939,214522,1006
4861,213825,260422,1006
4862,271620,38738,1006
4863,139932,275460,1006
4864,35380,157050,1006
4865,93602,231905,1006
4866,347275,135652,1008
4867,76852,219458,1008
4868,240740,223797,1008
4869,115378,86952,1008
4870,1664,287906,1008
4871,299086,267361,1008
4872,133748,123003,1008
4873,181708,37620,1008
4874,236782,70901,1008
4875,182090,204080,1008
4876,73403,308347,1008
4877,152316,64054,1008
4878,87470,319464,1008
4879,29161,230473,1008
4880,47032,342125,1008
4881,173627,92395,1010
4882,249386,304525,1010
4883,66675,169737,1010
4884,15754,196609,1010
4885,25790,255280,1010
4886,295969,305762,1010
4887,210229,298750,1010
4888,341168,120639,1010
4889,245246,141813,1012
4890,21232,174081,1012
4891,236165,57818,1012
4892,133863,193357,1012
4893,125635,338854,1012
4894,189141,276766,1012
4895,22299,238506,1012
4896,214996,123392,1014
4897,137503,166131,1014
4898,297990,127428,1014
4899,50345,104974,1014
4900,329919,13148,1014
4901,260205,35883,1014
4902,117113,115107,1014
4903,240333,312502,1014
4904,276449,161579,1016
4905,65321,72115,1016
4906,316838,244524,1016
4907,56687,247655,1016
4908,206872,316932,1016
4909,195757,30401,1016
4910,2014,274591,1016
4911,347793,29394,1016
4912,229953,128377,1016
4913,228347,338270,1018
4914,262957,127157,1018
4915,118794,239656,1018
4916,323410,268009,1018
4917,253343,35688,1018
4918,202388,240763,1018
4919,31504,299907,1020
4920,68442,35069,1020
4921,92668,333124,1020
4922,259155,224218,1020
4923,33168,227705,1020
4924,287400,351018,1020
4925,145094,153696,1020
4926,210870,238052,1020
4927,105846,153744,1020
4928,330601,57612,1020
4929,202874,311047,1020
4930,127819,202426,1022
4931,14039,149588,1022
4932,264631,254305,1022
4933,98434,159307,1022
4934,248781,133707,1022
4935,199040,64523,1022
4936,272048,211082,1022
4937,220860,143191,1022
4938,286313,251187,1022
4939,154455,12953,1022
4940,45663,327298,1022
4941,134017,220494,1022
4942,252437,231804,1024
4943,126255,301849,1024
4944,154498,27396,1024
4945,303138,202455,1024
4946,224218,249611,1024
4947,136386,8489,1024
4948,233468,85620,1024
4949,94915,260339,1026
4950,89155,74826,1026
4951,86760,140953,1026
4952,208512,42559,1026
4953,179740,8792,1026
4954,323742,162347,1026
4955,212894,74298,1026
4956,82377,289991,1026
4957,288754,36990,1026
4958,42126,10888,1026
4959,290737,53861,1026
4960,340119,29394,1026
4961,245880,236660,1028
4962,64444,322728,1028
4963,125780,46163,1028
4964,247226,11070,1028
4965,196603,215512,1028
4966,4308,177432,1028
4967,214549,163768,1028
4968,73442,193173,1028
4969,337700,240966,1028
4970,1672,47619,1028
4971,232156,91158,1028
4972,102439,276824,1028
4973,20850,252437,1030
4974,278788,307225,1030
4975,134703,162076,1030
4976,310553,38708,1030
4977,49483,179179,1030
4978,309677,309689,1030
4979,117753,304090,1030
4980,323931,207678,1030
4981,56006,304293,1030
4982,283498,335890,1030
4983,286671,78048,1030
4984,13200,22047,1030
4985,334512,245796,1030
4986,306127,121227,1032
4987,256664,265628,1032
4988,54728,48056,1032
4989,58756,194541,1032
4990,111550,172246,1032
4991,111898,290242,1032
4992,134026,95856,1032
4993,286249,197597,1032
4994,258011,158639,1034
4995,240586,298325,1034
4996,42870,155141,1034
4997,141579,64897,1034
4998,61941,53313,1034
4999,1438,236721,1034
5000,53824,194260,1034
5001,49210,198261,1036
5002,20024,347657,1036
5003,189604,282270,1036
5004,349007,189729,1036
5005,203869,29718,1036
5006,274216,279071,1036
5007,290340,201834,1036
5008,190287,195171,1036
5009,113500,330025,1038
5010,205731,177551,1038
5011,206552,83948,1038
5012,229121,275781,1038
5013,189460,240593,1038
5014,293010,267929,1038
5015,63556,216175,1038
5016,12318,103799,1038
5017,240376,190723,1038
5018,271350,270804,1038
5019,111447,134213,1038
5020,49920,270148,1038
5021,86929,163976,1038
5022,127929,274830,1038
5023,261691,63399,1040
5024,332011,257073,1040
5025,17823,308000,1040
5026,179861,294423,1040
5027,79809,264954,1040
5028,133371,2806,1040
5029,102128,170761,1040
5030,118158,276931,1040
5031,23252,111473,1040
5032,188298,243074,1040
5033,31476,24666,1042
5034,340870,38715,1042
5035,177516,226046,1042
5036,343646,121457,1042
5037,155759,244819,1042
5038,274861,176445,1042
5039,187422,310294,1042
5040,81553,278572,1042
5041,33936,15182,1042
5042,179263,337470,1042
5043,8923,139110,1042
5044,109389,137187,1044
5045,153071,72626,1044
5046,240909,95883,1044
5047,242908,2160,1044
5048,91095,164630,1044
5049,305580,126576,1044
5050,80291,5302,1044
5051,310405,21589,1044
5052,94330,234253,1046
5053,230403,273554,1046
5054,257853,110929,1046
5055,124115,57707,1046
5056,25776,173375,1046
5057,327063,182845,1046
5058,39326,177017,1046
5059,49920,253190,1046
5060,119506,189032,1046
5061,210063,3468,1046
5062,248847,281080,1046
5063,245175,282499,1048
5064,250557,342327,1048
5065,279842,152601,1048
5066,333309,258338,1048
5067,203763,184474,1048
5068,293841,115317,1048
5069,93424,55531,1048
5070,290027,103456,1048
5071,20834,245676,1048
5072,289367,278101,1050
5073,146586,98434,1050
5074,120180,201779,1050
5075,122578,16411,1050
5076,103263,87803,1050
5077,236050,230182,1050
5078,274088,290872,1050
5079,152209,114722,1050
5080,200520,209931,1050
5081,16736,264210,1052
5082,245175,292671,1052
5083,157891,286590,1052
5084,109667,236550,1052
5085,324102,214522,1052
5086,317404,289356,1052
5087,85631,327135,1052
5088,230756,97529,1052
5089,338174,124212,1054
5090,51417,288402,1054
5091,258550,120512,1054
5092,240760,19130,1054
5093,349100,96421,1054
5094,141045,47709,1054
5095,207849,224908,1054
5096,57344,55477,1054
5097,299358,142565,1054
5098,162392,169159,1054
5099,118753,322011,1054
5100,95309,145698,1056
5101,221521,284252,1056
5102,313568,271527,1056
5103,132458,42280,1056
5104,103264,81570,1056
5105,179155,242687,1056
5106,159659,27506,1056
5107,16801,250780,1056
5108,58267,289472,1058
5109,7925,83821,1058
5110,256667,325446,1058
5111,251255,201146,1058
5112,154338,147397,1058
5113,216962,4631,1058
5114,315726,57221,1058
5115,130284,254089,1058
5116,228463,204719,1058
5117,165384,326619,1058
5118,149750,268009,1058
5119,181518,217119,1058
5120,109446,108126,1058
5121,77125,64485,1058
5122,109769,102655,1058
5123,202732,275188,1060
5124,241465,173908,1060
5125,282172,78074,1060
5126,68096,233109,1060
5127,223710,334129,1060
5128,13336,185121,1060
5129,295733,192619,1060
5130,119877,327563,1060
5131,35539,276978,1060
5132,240253,13746,1060
5133,137889,277520,1060
5134,664,267326,1060
5135,231049,148568,1060
5136,110403,240593,1060
5137,38279,220736,1062
5138,168539,217857,1062
5139,87720,20193,1062
5140,111550,335042,1062
5141,48895,251807,1062
5142,211537,53862,1062
5143,334418,22179,1062
5144,258901,108303,1062
5145,289472,116578,1064
5146,237710,100222,1064
5147,7127,336528,1064
5148,187569,300167,1064
5149,102399,197842,1064
5150,295949,215656,1064
5151,260488,223491,1064
5152,217309,206633,1064
5153,178974,341721,1064
5154,342775,3171,1064
5155,227349,215774,1064
5156,301276,146770,1064
5157,269179,192405,1066
5158,255882,62347,1066
5159,81503,73915,1066
5160,204272,17124,1066
5161,51853,304976,1068
5162,206378,254640,1068
5163,296130,296961,1068
5164,39177,183186,1068
5165,217208,96867,1068
5166,71642,339872,1068
5167,166264,146424,1068
5168,224574,103408,1068
5169,33558,134579,1070
5170,308921,61751,1070
5171,86350,277669,1070
5172,180924,121454,1070
5173,93859,157319,1070
5174,308240,89609,1070
5175,247128,263802,1070
5176,70182,218580,1070
5177,32526,178188,1070
5178,23127,242561,1070
5179,117081,64924,1070
5180,71917,163520,1072
5181,62942,191220,1072
5182,36399,165208,1072
5183,240376,139836,1072
5184,135264,93047,1072
5185,99968,229884,1072
5186,81192,95340,1072
5187,305731,126953,1072
5188,231735,345342,1072
5189,61927,28148,1072
5190,322013,45251,1074
5191,294510,148876,1074
5192,190278,15274,1074
5193,299309,179740,1074
5194,149232,115084,1074
5195,82,78518,1074
5196,90932,238586,1074
5197,160531,40783,1074
5198,146595,23244,1074
5199,19607,72166,1074
5200,76044,50972,1076
5201,188640,111673,1076
5202,24265,143538,1076
5203,221788,185644,1076
5204,137530,115300,1076
5205,55849,25276,1076
5206,116956,156272,1076
5207,87396,95915,1076
5208,241512,327102,1076
5209,78247,348535,1076
5210,29571,263344,1076
5211,271564,256210,1078
5212,191379,204336,1078
5213,215649,24096,1078
5214,329087,325005,1078
5215,246623,218672,1078
5216,142791,202437,1078
5217,188732,266441,1078
5218,256670,313376,1078
5219,61312,95805,1078
5220,255385,12610,1080
5221,284611,212871,1080
5222,269209,136955,1080
5223,172195,165978,1080
5224,136615,55421,1080
5225,141992,102655,1080
5226,176794,214819,1080
5227,231932,36007,1080
5228,171769,134319,1082
5229,278095,23113,1082
5230,262104,193441,1082
5231,73078,321292,1082
5232,303608,337462,1082
5233,303737,225722,1084
5234,84982,289185,1084
5235,124491,31801,1084
5236,206143,199384,1084
5237,25930,84700,1084
5238,247569,302705,1084
5239,18624,188175,1084
5240,44263,208071,1084
5241,282836,89085,1084
5242,45484,218496,1084
5243,257546,138721,1084
5244,327462,122830,1084
5245,231409,231774,1086
5246,322653,255665,1086
5247,108081,38565,1086
5248,157922,287043,1086
5249,178160,247671,1086
5250,66593,245438,1086
5251,167647,333819,1086
5252,223911,212151,1086
5253,35380,3268,1086
5254,207961,111853,1086
5255,125654,9619,1088
5256,324377,171092,1088
5257,108415,60856,1088
5258,95558,212414,1088
5259,83666,350950,1088
5260,137775,56398,1088
5261,174164,166569,1090
5262,315854,334930,1090
5263,241178,35939,1090
5264,62980,294948,1090
5265,323825,27507,1090
5266,273440,20620,1090
5267,55197,90616,1090
5268,207568,74679,1090
5269,107810,249036,1090
5270,8092,88964,1092
5271,251150,113931,1092
5272,289394,273367,1092
5273,324945,251021,1092
5274,12236,138787,1092
5275,58198,295220,1092
5276,203961,263567,1092
5277,13227,83300,1092
5278,270894,296365,1092
5279,29084,314761,1092
5280,168666,288333,1092
5281,109006,234998,1092
5282,204106,66786,1094
5283,133305,273644,1094
5284,209298,321792,1094
5285,136774,291986,1094
5286,333266,25919,1094
5287,3758,274973,1094
5288,86976,214439,1094
5289,163491,100158,1094
5290,199986,234537,1096
5291,70603,205963,1096
5292,87946,108717,1096
5293,315810,283875,1096
5294,131915,166392,1096
5295,33972,300230,1096
5296,165256,57927,1096
5297,202943,331418,1096
5298,123273,129232,1096
5299,75633,236721,1096
5300,265304,348073,1096
5301,45864,83892,1098
5302,159017,141901,1098
5303,260122,338862,1098
5304,41133,263567,1098
5305,175128,222945,1098
5306,244259,302104,1098
5307,46214,167723,1098
5308,144512,132109,1098
5309,169570,10456,1098
5310,315006,11969,1100
5311,87984,362,1100
5312,35995,286497,1100
5313,127303,345409,1100
5314,155897,72626,1100
5315,171768,163080,1100
5316,177967,325007,1100
5317,24265,73417,1100
5318,34234,95914,1100
5319,184010,347700,1100
5320,95167,105159,1102
5321,113790,148176,1102
5322,15843,227081,1102
5323,306440,226636,1102
5324,246108,108192,1102
5325,185757,273440,1102
5326,271772,187620,1102
5327,227761,225800,1102
5328,304474,162334,1102
5329,182099,230533,1102
5330,232572,145286,1104
5331,170214,58921,1104
5332,114849,217118,1104
5333,208336,99362,1104
5334,167029,36627,1104
5335,280810,215078,1106
5336,146615,21374,1106
5337,165203,149400,1106
5338,133499,327663,1106
5339,133022,207523,1106
5340,32013,293903,1108
5341,279842,213943,1108
5342,68852,38861,1108
5343,151320,94913,1108
5344,237084,347151,1108
5345,310829,291996,1108
5346,261974,86386,1110
5347,247963,111934,1110
5348,250603,169248,1110
5349,186687,77960,1110
5350,56188,126561,1110
5351,44638,8809,1110
5352,143657,127949,1112
5353,215758,299507,1112
5354,236093,322988,1112
5355,17621,237310,1112
5356,200928,343099,1112
5357,146207,330751,1112
5358,256363,73712,1112
5359,186150,27290,1112
5360,5357,43811,1112
5361,198614,57345,1112
5362,8231,206433,1112
5363,211935,298884,1112
5364,284937,115552,1112
5365,116841,193198,1112
5366,76745,199567,1112
5367,109436,180572,1112
5368,214833,244287,1114
5369,22024,399,1114
5370,178803,186440,1114
5371,17215,121113,1114
5372,247670,182642,1114
5373,264230,172382,1114
5374,145366,149174,1114
5375,137839,229552,1114
5376,266441,266667,1114
5377,21723,80199,1114
5378,340942,181916,1114
5379,174916,150204,1114
5380,160058,327182,1114
5381,226099,53658,1116
5382,27466,120560,1116
5383,177605,351211,1116
5384,78984,136329,1116
5385,153446,158662,1116
5386,8030,210523,1116
5387,26683,101631,1116
5388,219560,317924,1116
5389,330164,30895,1116
5390,183437,291419,1116
5391,129112,241563,1116
5392,254791,70804,1116
5393,228797,25361,1116
5394,266191,251245,1116
5395,34878,44116,1116
5396,246244,279488,1116
5397,144186,322377,1116
5398,35783,70419,1116
5399,342700,266470,1118
5400,131128,44506,1118
5401,330,186098,1118
5402,3802,230773,1118
5403,73915,144513,1118
5404,24488,326696,1118
5405,140227,11847,1118
5406,297483,320672,1118
5407,9138,81842,1118
5408,100158,311738,1118
5409,101095,255817,1118
5410,269117,151813,1118
5411,323490,329171,1120
5412,146653,62248,1120
5413,35101,285530,1120
5414,181920,1447,1120
5415,165604,25580,1120
5416,232992,201311,1120
5417,108585,147680,1120
5418,261693,64923,1120
5419,169158,221960,1120
5420,5342,253628,1120
5421,274442,721,1122
5422,122150,341534,1122
5423,348770,252331,1122
5424,57612,178927,1122
5425,217332,311097,1122
5426,39752,256272,1122
5427,336086,63388,1124
5428,33846,265858,1124
5429,81005,255787,1124
5430,171480,37541,1124
5431,42172,175621,1124
5432,291395,320759,1124
5433,263560,260422,1124
5434,81185,47478,1124
5435,19588,250628,1124
5436,134854,24257,1124
5437,49413,286900,1124
5438,160676,286738,1124
5439,52026,128859,1124
5440,140812,6284,1124
5441,4975,295769,1126
5442,205221,291752,1126
5443,8275,151881,1126
5444,314997,343145,1126
5445,39344,322955,1126
5446,218051,31922,1126
5447,29833,199044,1126
5448,159401,154011,1126
5449,262101,15754,1126
5450,239217,317006,1128
5451,49483,322847,1128
5452,110377,238700,1128
5453,318690,185571,1128
5454,100101,143903,1128
5455,62598,284410,1128
5456,249579,229635,1128
5457,29326,132521,1128
5458,69990,144528,1130
5459,84866,105083,1130
5460,146744,137735,1130
5461,200943,269584,1130
5462,160570,102444,1130
5463,334962,191740,1130
5464,322271,306631,1130
5465,328790,227288,1130
5466,319055,190308,1132
5467,147193,5757,1132
5468,263721,36575,1132
5469,68337,95778,1132
5470,150656,85471,1132
5471,98539,231007,1132
5472,183071,254309,1132
5473,132845,312868,1132
5474,127929,60657,1132
5475,269349,240270,1132
5476,174654,38401,1134
5477,33416,136185,1134
5478,253662,175546,1134
5479,148702,217851,1134
5480,170014,312479,1134
5481,306895,51658,1136
5482,171769,174226,1136
5483,210957,119434,1136
5484,80880,67075,1136
5485,271752,51382,1136
5486,64829,120887,1136
5487,272807,159087,1138
5488,160547,285069,1138
5489,325767,106815,1138
5490,85288,196770,1138
5491,6885,41869,1138
5492,114318,302179,1138
5493,109327,43234,1138
5494,96419,105722,1138
5495,103879,221806,1138
5496,272048,133861,1138
5497,11054,154591,1138
5498,266369,296580,1140
5499,291171,256111,1140
5500,65451,137948,1140
5501,121919,300537,1140
5502,253369,41944,1140
5503,210934,240593,1140
5504,90841,196922,1140
5505,235756,287345,1140
5506,59974,65161,1142
5507,248843,171377,1142
5508,88030,96011,1142
5509,178579,234826,1142
5510,193169,205829,1142
5511,326197,222066,1142
5512,118245,90673,1142
5513,73343,267840,1142
5514,323793,20798,1142
5515,347951,233501,1144
5516,331200,217118,1144
5517,61149,82052,1144
5518,233454,340561,1144
5519,113643,44116,1144
5520,231304,218464,1144
5521,284573,294948,1144
5522,48738,90412,1144
5523,296295,17193,1144
5524,97526,139632,1146
5525,215816,123708,1146
5526,153038,181228,1146
5527,136602,217169,1146
5528,139656,86686,1146
5529,73490,1366,1146
5530,172764,37905,1146
5531,188188,119616,1146
5532,231813,273370,1146
5533,50913,12236,1148
5534,341965,330407,1148
5535,236465,327147,1148
5536,101449,338264,1148
5537,155861,60343,1148
5538,101498,186003,1148
5539,29872,2091,1148
5540,207260,331423,1148
5541,208671,218637,1148
5542,191377,242881,1148
5543,236750,132521,1148
5544,300448,318011,1148
5545,147397,150470,1150
5546,11070,246916,1150
5547,199202,324703,1150
5548,71047,161606,1150
5549,109328,228961,1150
5550,66274,324576,1150
5551,128446,277667,1150
5552,306678,44774,1150
5553,271214,331080,1150
5554,29326,10753,1150
5555,189794,297744,1150
5556,62667,330227,1152
5557,259200,229189,1152
5558,217689,321046,1152
5559,26915,259541,1152
5560,328374,324,1152
5561,122443,118612,1152
5562,292013,323025,1152
5563,187842,79794,1154
5564,44506,134804,1154
5565,286869,273520,1154
5566,50655,137640,1154
5567,82731,38894,1154
5568,84521,315096,1154
5569,141911,239386,1154
5570,177195,68853,1154
5571,286827,108126,1154
5572,75408,163867,1154
5573,314114,165116,1154
5574,119271,270450,1154
5575,316093,94957,1156
5576,182273,238276,1156
5577,177670,174654,1156
5578,262904,264631,1156
5579,230628,310221,1156
5580,110377,75037,1156
5581,129926,335234,1156
5582,274495,347081,1156
5583,76299,81111,1156
5584,190381,18443,1158
5585,339901,167695,1158
5586,54784,263373,1158
5587,241735,24032,1158
5588,257598,36959,1158
5589,225173,40275,1158
5590,287943,75358,1158
5591,225224,117243,1158
5592,241247,33609,1158
5593,318011,208651,1158
5594,208544,26224,1160
5595,82890,21163,1160
5596,229970,200631,1160
5597,92338,6043,1160
5598,325823,30572,1160
5599,167953,37864,1160
5600,253268,222801,1160
5601,145365,57220,1160
5602,299125,96825,1160
5603,94840,69524,1160
5604,81976,306077,1160
5605,259036,234765,1160
5606,60023,29127,1160
5607,45065,61290,1162
5608,95197,92394,1162
5609,260123,1088,1162
5610,216217,60123,1162
5611,218077,244942,1162
5612,215546,140497,1162
5613,106742,49571,1162
5614,203827,175242,1162
5615,110731,75462,1162
5616,293127,100294,1162
5617,111972,216878,1162
5618,217835,182555,1162
5619,326935,47592,1162
5620,8300,44631,1162
5621,260346,166726,1162
5622,232839,305669,1162
5623,228631,263272,1164
5624,150371,276821,1164
5625,329703,68105,1164
5626,174873,241496,1164
5627,122216,326007,1164
5628,317533,238665,1164
5629,68337,55533,1164
5630,170291,198751,1164
5631,128917,231369,1164
5632,103601,306907,1164
5633,163818,194436,1164
5634,287346,8321,1164
5635,68540,110857,1166
5636,240799,274815,1166
5637,277038,267100,1166
5638,82740,325571,1166
5639,114169,312024,1166
5640,244419,134546,1166
5641,209041,269584,1166
5642,216017,170291,1166
5643,160703,175776,1166
5644,267407,126691,1166
5645,334673,194268,1166
5646,238690,241758,1166
5647,103889,13222,1168
5648,335178,325504,1168
5649,121760,55592,1168
5650,61574,84080,1168
5651,135876,204888,1168
5652,38761,115481,1168
5653,226374,72623,1170
5654,346242,90223,1170
5655,233796,113604,1170
5656,9030,328204,1170
5657,13498,291017,1170
5658,68523,266814,1170
5659,294477,107120,1170
5660,296469,305916,1170
5661,242033,216017,1170
5662,278627,66875,1170
5663,267428,253156,1170
5664,276929,26383,1170
5665,160388,764,1172
5666,42743,227968,1172
5667,150366,105568,1172
5668,121808,347713,1172
5669,268352,88102,1172
5670,333633,136681,1172
5671,146223,67688,1172
5672,123948,347700,1172
5673,102033,348973,1172
5674,244919,257545,1172
5675,258571,15815,1172
5676,307601,85023,1172
5677,160928,236440,1172
5678,316010,18350,1174
5679,226043,310849,1174
5680,265250,211755,1174
5681,188111,125095,1174
5682,338145,208885,1174
5683,138785,97054,1174
5684,24672,205401,1174
5685,71966,308461,1174
5686,223644,165867,1174
5687,242256,22778,1174
5688,225485,269913,1176
5689,326338,109984,1176
5690,105238,64517,1176
5691,46912,244631,1176
5692,126826,35367,1176
5693,87219,9139,1176
5694,141540,64307,1178
5695,281076,7128,1178
5696,271372,313254,1178
5697,96421,198931,1178
5698,152150,80944,1178
5699,32205,259474,1178
5700,204954,196628,1178
5701,332062,168847,1178
5702,192598,297769,1178
5703,192019,236595,1178
5704,337792,101658,1178
5705,197060,260670,1180
5706,260983,4106,1180
5707,25776,148521,1180
5708,99032,308170,1180
5709,30890,253561,1180
5710,41362,262032,1182
5711,347593,105427,1182
5712,189385,229015,1182
5713,85623,119073,1182
5714,324145,112972,1182
5715,110377,3378,1182
5716,297589,258255,1182
5717,9846,1219,1182
5718,69562,111011,1182
5719,242403,154772,1182
5720,201673,126577,1182
5721,321994,57780,1182
5722,296357,54872,1182
5723,289541,259549,1182
5724,62804,45447,1182
5725,198277,186419,1182
5726,15303,122566,1182
5727,198431,110928,1184
5728,304860,64897,1184
5729,262617,227080,1184
5730,341915,22285,1184
5731,223519,96582,1184
5732,274193,23143,1184
5733,210417,322666,1184
5734,213754,186908,1186
5735,24983,223082,1186
5736,11011,136941,1186
5737,103154,304402,1186
5738,103879,21403,1186
5739,159676,81332,1186
5740,73158,90027,1186
5741,83001,255661,1186
5742,338015,305362,1186
5743,134788,151643,1186
5744,39669,301704,1186
5745,61946,117243,1188
5746,329927,177130,1188
5747,155109,49572,1188
5748,119374,285299,1188
5749,22671,52408,1188
5750,280885,25300,1188
5751,28450,261460,1190
5752,204428,20192,1190
5753,273142,78179,1190
5754,44394,282167,1190
5755,31452,185149,1190
5756,300995,116773,1190
5757,300210,299744,1190
5758,71144,44117,1190
5759,331237,42533,1190
5760,46302,34500,1192
5761,133210,8586,1192
5762,27129,109583,1192
5763,263128,91302,1192
5764,114415,310641,1192
5765,309943,91474,1192
5766,180873,323932,1192
5767,250119,77159,1192
5768,241514,88771,1192
5769,48858,264968,1192
5770,43554,32539,1192
5771,341560,28393,1192
5772,190785,22271,1192
5773,188449,64789,1192
5774,55866,91059,1192
5775,123445,75881,1194
5776,48807,30015,1194
5777,158999,242583,1194
5778,140357,299907,1194
5779,310826,263322,1194
5780,31130,68160,1194
5781,305580,128242,1194
5782,93041,129112,1194
5783,335969,168510,1194
5784,258491,236921,1194
5785,88867,279666,1194
5786,216798,124419,1194
5787,330967,247455,1196
5788,1680,115859,1196
