index,s,t,et
9056,150837,118427,928
9057,1254,312251,928
9058,228011,17009,928
9059,334620,78662,928
9060,258294,280610,928
9061,273856,96836,928
9062,111753,154784,928
9063,312580,183168,928
9064,279189,303132,928
9065,131992,175149,928
9066,107973,217332,928
9067,60844,23542,928
9068,284578,12341,929
9069,277992,20844,929
9070,32419,252888,929
9071,78226,210708,929
9072,118892,348286,929
9073,63793,112447,929
9074,254462,192592,929
9075,214287,220239,929
9076,301428,285693,929
9077,230102,57847,929
9078,104652,30738,930
9079,27900,48060,930
9080,54105,362,930
9081,190305,234316,930
9082,8677,201879,930
9083,201573,186309,930
9084,112045,16682,930
9085,215328,45128,931
9086,139801,207360,931
9087,96341,252640,931
9088,147346,164290,931
9089,34126,324,931
9090,194470,91466,931
9091,232600,191795,931
9092,10010,63804,931
9093,63259,112143,931
9094,48868,32703,931
9095,163886,318100,931
9096,277396,36538,931
9097,44239,95979,931
9098,58588,210063,931
9099,60552,59397,932
9100,190482,62197,932
9101,283724,337356,932
9102,204261,343146,932
9103,335903,286760,932
9104,276795,338592,932
9105,219844,239328,932
9106,290029,36881,932
9107,176333,260932,932
9108,270473,13979,932
9109,21051,63455,932
9110,4939,168163,932
9111,1806,68853,933
9112,48652,111144,933
9113,154568,53980,933
9114,178901,261562,933
9115,249083,42560,933
9116,218789,277662,933
9117,55392,90873,933
9118,300995,346297,933
9119,229501,289315,933
9120,319028,202249,933
9121,66870,166894,934
9122,267234,153072,934
9123,295474,43128,934
9124,170547,183437,934
9125,195721,114694,934
9126,309513,265274,934
9127,348047,238052,934
9128,204661,161253,934
9129,324980,94224,934
9130,167206,280677,934
9131,191973,78154,934
9132,150611,84472,935
9133,260517,324311,935
9134,124928,2275,935
9135,165563,263140,935
9136,110574,329509,935
9137,124611,158956,935
9138,310277,260410,935
9139,103988,108366,936
9140,107377,62459,936
9141,107172,83263,936
9142,200407,171529,936
9143,326400,82341,936
9144,6043,341241,936
9145,67538,90742,936
9146,349039,19130,936
9147,289511,21633,936
9148,38818,282838,936
9149,109445,58538,936
9150,72290,71358,936
9151,348606,256609,936
9152,250796,17673,936
9153,60367,121779,936
9154,162414,208224,937
9155,100213,314945,937
9156,284473,165711,937
9157,34127,64394,937
9158,186761,333286,937
9159,167566,190296,937
9160,78034,213835,937
9161,218903,18817,937
9162,76159,55512,937
9163,191562,216816,937
9164,335300,239276,937
9165,97493,265687,937
9166,336894,221788,937
9167,223033,323586,937
9168,232978,61312,937
9169,243054,996,937
9170,813,205472,938
9171,35192,82000,938
9172,277600,96632,938
9173,58472,287669,939
9174,260749,20899,939
9175,128128,89057,939
9176,331537,6555,939
9177,108144,68932,939
9178,180246,266375,939
9179,319464,269919,939
9180,178156,24518,939
9181,82836,232992,939
9182,344492,114981,939
9183,301333,55274,940
9184,295768,120730,940
9185,251621,340463,940
9186,289510,117945,940
9187,277687,323742,940
9188,234443,47603,940
9189,75344,220125,940
9190,53970,5875,940
9191,231600,83843,940
9192,289649,255888,940
9193,129567,299220,940
9194,59688,148771,940
9195,58205,315648,940
9196,187616,173732,940
9197,156201,240131,941
9198,156149,189999,941
9199,273519,198426,941
9200,98878,125871,941
9201,77686,16792,941
9202,159465,5221,941
9203,9386,269880,941
9204,168306,19130,942
9205,17949,99867,942
9206,197589,35939,942
9207,1894,223044,942
9208,216273,71004,942
9209,189628,188924,942
9210,250225,215707,942
9211,13256,109631,942
9212,74433,90535,942
9213,211662,240162,942
9214,116884,230853,942
9215,116835,68169,943
9216,208214,278526,943
9217,117041,334017,943
9218,101538,4632,943
9219,204683,197519,943
9220,35757,37248,943
9221,150504,219737,943
9222,178686,185621,943
9223,109383,240764,943
9224,47386,291427,943
9225,68564,261158,943
9226,162334,235674,943
9227,275638,17807,944
9228,145645,17957,944
9229,313227,55906,944
9230,126234,278773,944
9231,280173,155518,944
9232,276820,69340,944
9233,315004,204718,944
9234,182098,233202,945
9235,51458,71943,945
9236,71692,60124,945
9237,161351,265537,945
9238,36399,53970,945
9239,84639,32358,945
9240,215437,230533,945
9241,9030,45486,945
9242,159397,103167,945
9243,156935,95796,945
9244,338326,218396,945
9245,20622,107477,945
9246,151091,53132,945
9247,229739,192022,945
9248,92184,21303,946
9249,341276,223297,946
9250,59049,182720,946
9251,54848,50429,946
9252,147890,265062,946
9253,24293,155339,946
9254,31491,91025,946
9255,197510,192970,946
9256,329394,301186,946
9257,124821,332162,946
9258,105268,186447,946
9259,248029,42676,946
9260,258491,216406,946
9261,342666,215145,946
9262,337889,345441,947
9263,102208,246916,947
9264,254908,304195,947
9265,80473,105139,947
9266,43381,256486,947
9267,92395,215992,947
9268,236544,31204,947
9269,89892,284643,947
9270,240418,43619,947
9271,242229,172051,947
9272,84922,127218,947
9273,318758,159610,947
9274,315378,345549,947
9275,227118,28138,948
9276,262769,35594,948
9277,72851,172374,948
9278,21634,120297,948
9279,206903,179561,948
9280,206985,218803,948
9281,335139,14998,948
9282,300688,79817,948
9283,309797,295865,948
9284,218637,318583,948
9285,338083,8230,948
9286,6220,312109,949
9287,211884,155955,949
9288,8026,15844,949
9289,217407,204426,949
9290,124222,296995,949
9291,139372,274977,949
9292,124822,211334,949
9293,279691,232260,949
9294,75975,167131,949
9295,183520,343990,949
9296,45646,90060,950
9297,330777,16984,950
9298,84368,67823,950
9299,239356,5222,950
9300,9324,109688,950
9301,198137,204077,950
9302,109446,350349,950
9303,2067,41400,950
9304,119272,103382,950
9305,351069,345753,951
9306,221737,312240,951
9307,201411,41515,951
9308,125856,754,951
9309,200619,85988,951
9310,37034,44481,952
9311,328874,186231,952
9312,55213,183483,952
9313,212264,139762,952
9314,177740,161743,952
9315,312631,27708,952
9316,74877,105438,952
9317,261364,319902,952
9318,214953,49516,952
9319,185783,301272,953
9320,158878,16120,953
9321,84362,228288,953
9322,166163,275930,953
9323,101151,180940,953
9324,14396,93836,953
9325,346274,53330,954
9326,4624,306014,954
9327,137638,44769,954
9328,314765,202569,954
9329,265327,191219,954
9330,9790,329375,954
9331,87802,132691,954
9332,311046,7396,954
9333,36814,340213,954
9334,8886,263705,954
9335,290925,50429,955
9336,169335,96920,955
9337,227430,5011,955
9338,292385,214474,955
9339,320810,154973,955
9340,297539,273162,955
9341,155450,202212,955
9342,285834,90843,955
9343,161295,83369,956
9344,26950,270371,956
9345,54415,250604,956
9346,103508,242786,956
9347,120266,84804,956
9348,68853,213289,956
9349,57255,164417,956
9350,332004,236844,956
9351,26828,335033,957
9352,324377,246511,957
9353,199040,156054,957
9354,59782,199014,957
9355,119512,16709,957
9356,193002,170560,957
9357,225556,295054,957
9358,123858,301379,957
9359,305320,140449,957
9360,161538,316633,957
9361,235085,112861,957
9362,286318,244969,958
9363,74956,126429,958
9364,147266,269584,958
9365,135551,74499,958
9366,20833,247247,958
9367,218041,100115,959
9368,285069,266401,959
9369,147413,143702,959
9370,173494,22785,959
9371,42125,249305,959
9372,138171,56825,959
9373,54245,239475,959
9374,55846,142743,960
9375,140243,70346,960
9376,295238,78838,960
9377,52709,68644,960
9378,121919,240128,960
9379,102034,256155,960
9380,219483,290925,960
9381,284334,256442,960
9382,117112,72586,960
9383,129116,283698,960
9384,199516,83789,960
9385,339707,318401,961
9386,304799,70242,961
9387,113641,330279,961
9388,27506,192224,961
9389,303690,296456,961
9390,164912,188824,961
9391,1563,255682,961
9392,187634,17828,961
9393,154137,111475,961
9394,314078,296756,961
9395,341168,185587,961
9396,114205,309325,962
9397,226862,87252,962
9398,273050,207149,962
9399,316375,107377,962
9400,210580,315724,962
9401,128860,56498,962
9402,260117,121117,962
9403,270141,93569,962
9404,182966,273972,963
9405,330407,108791,963
9406,185049,274525,963
9407,278037,142855,963
9408,343663,344791,963
9409,216532,224843,963
9410,211952,180101,963
9411,65357,297532,963
9412,22621,156756,963
9413,48781,304090,963
9414,267190,168619,963
9415,166920,781,964
9416,54625,14516,964
9417,38988,293201,964
9418,176316,220992,964
9419,47554,175242,964
9420,140227,21778,964
9421,174259,82229,964
9422,177195,117589,964
9423,188458,186141,964
9424,299275,16757,965
9425,205323,133210,965
9426,105866,224859,965
9427,205305,74579,965
9428,304538,321323,965
9429,24464,238846,965
9430,229015,249005,965
9431,257040,283641,965
9432,321710,152029,965
9433,328704,51570,965
9434,34023,215820,965
9435,82983,38738,965
9436,72835,67498,966
9437,212729,205560,966
9438,334969,113691,966
9439,109446,17918,966
9440,124611,46392,966
9441,220839,261573,966
9442,198113,233426,966
9443,342538,34484,966
9444,343445,165541,967
9445,202483,273437,967
9446,268332,138414,967
9447,175215,221850,967
9448,120297,155284,967
9449,143362,103662,967
9450,43554,231102,967
9451,21877,292929,967
9452,189627,256578,967
9453,306906,195840,967
9454,277202,179077,967
9455,163612,112543,967
9456,119161,50461,967
9457,262768,77981,968
9458,138574,231994,968
9459,139321,84472,968
9460,682,82226,968
9461,339701,298635,968
9462,205645,241210,968
9463,81472,18011,968
9464,204298,27506,968
9465,93428,89868,968
9466,54851,273973,969
9467,126250,26922,969
9468,86490,316371,969
9469,287847,327383,969
9470,324039,140500,969
9471,320186,177967,969
9472,196484,74610,969
9473,21589,190283,969
9474,198114,47592,969
9475,336684,220522,969
9476,176974,243504,969
9477,64652,334811,969
9478,33062,11382,969
9479,129030,223797,970
9480,257853,182427,970
9481,47497,106483,970
9482,177234,9384,970
9483,57206,84149,970
9484,195758,182845,970
9485,229145,187763,970
9486,91017,3431,970
9487,112491,344816,970
9488,252996,190708,971
9489,87984,69669,971
9490,95138,165710,971
9491,335251,122858,971
9492,244719,11102,971
9493,125072,155670,971
9494,266359,259878,971
9495,50935,118861,971
9496,323236,307330,971
9497,51357,336791,971
9498,82439,343701,971
9499,284582,281492,971
9500,279326,134521,971
9501,170937,155766,972
9502,185597,249672,972
9503,51042,19805,972
9504,285791,283809,972
9505,36254,316501,972
9506,10591,118253,972
9507,75096,192425,972
9508,96509,275519,972
9509,2428,100419,972
9510,16801,21298,972
9511,314645,53141,973
9512,291754,64897,973
9513,41776,40311,973
9514,114793,57486,974
9515,296408,336105,974
9516,244464,35641,974
9517,17361,61381,974
9518,221788,49584,974
9519,305158,187452,974
9520,168670,85209,974
9521,342434,18700,974
9522,313568,163428,975
9523,332669,110032,975
9524,159698,20621,975
9525,258139,72225,975
9526,46295,109990,975
9527,141530,304318,975
9528,19619,281080,975
9529,187743,112544,975
9530,77979,85708,976
9531,323831,92420,976
9532,347072,310908,976
9533,81445,241210,976
9534,63337,47547,977
9535,83822,129887,977
9536,137409,25665,977
9537,9323,104682,977
9538,288995,128763,977
9539,274629,294948,977
9540,91135,215820,977
9541,284078,30606,977
9542,222862,167942,977
9543,302253,114779,978
9544,44811,335417,978
9545,203223,74826,978
9546,318313,94787,978
9547,326769,139196,978
9548,287465,293729,978
9549,40134,268785,978
9550,257173,316932,978
9551,238310,218323,978
9552,305644,141627,978
9553,187593,147474,978
9554,162913,19358,978
9555,270451,296474,978
9556,228972,97616,978
9557,74939,187594,978
9558,291261,154851,978
9559,47209,99150,978
9560,83737,82853,979
9561,105629,279996,979
9562,105811,163079,979
9563,118644,100555,979
9564,70345,54736,980
9565,50173,95856,980
9566,317473,302596,980
9567,114675,137572,980
9568,113585,113198,980
9569,11810,171386,980
9570,294794,100462,980
9571,323991,139211,980
9572,184474,83582,980
9573,338399,251438,980
9574,333013,216328,980
9575,343838,256718,980
9576,119761,159829,981
9577,69634,204552,981
9578,255573,150800,981
9579,243765,322881,981
9580,171567,224025,981
9581,327427,11673,981
9582,177867,14490,981
9583,222776,202338,981
9584,184318,37428,981
9585,300448,259070,981
9586,279258,272973,982
9587,173230,320940,982
9588,47906,62935,982
9589,234174,200022,982
9590,9030,322500,982
9591,225214,304090,982
9592,101155,220736,983
9593,164753,108717,983
9594,251621,103067,983
9595,213078,331201,983
9596,286517,190185,983
9597,52620,116943,983
9598,226634,277796,983
9599,16707,66386,983
9600,181854,61031,983
9601,227023,134280,983
9602,76746,94603,983
9603,292513,345017,983
9604,176470,60632,983
9605,15648,90066,983
9606,280936,136726,983
9607,117112,15005,983
9608,298591,296451,983
9609,162046,296439,984
9610,37065,102313,984
9611,117491,233517,984
9612,180411,166980,984
9613,128367,176799,984
9614,310184,315216,984
9615,113128,179721,984
9616,275819,57847,984
9617,349007,255424,984
9618,175466,90029,984
9619,275148,13437,984
9620,160780,302326,984
9621,25105,337622,985
9622,116834,224398,985
9623,225484,8191,985
9624,342507,185483,985
9625,137293,89893,985
9626,224342,16401,985
9627,233135,22271,985
9628,250042,218739,985
9629,312145,97756,985
9630,229032,268313,985
9631,744,255885,985
9632,221533,194655,986
9633,297343,333807,986
9634,275019,108127,986
9635,236265,293311,986
9636,346392,144905,986
9637,247670,232106,986
9638,302279,171380,986
9639,177555,56333,986
9640,64891,271513,986
9641,165735,324605,986
9642,60377,191322,987
9643,235106,203946,987
9644,41422,94323,987
9645,48124,188298,987
9646,248709,185361,987
9647,27291,133325,987
9648,345059,240127,987
9649,112826,340561,987
9650,124824,152071,987
9651,204484,232018,987
9652,267050,31157,987
9653,217514,237710,988
9654,188953,259498,988
9655,197083,224902,988
9656,343234,296268,988
9657,68747,316834,988
9658,264590,6146,988
9659,227099,103562,988
9660,52511,37065,989
9661,184126,29273,989
9662,255360,6602,989
9663,234291,206689,989
9664,271527,249308,989
9665,332923,52986,989
9666,114394,321954,989
9667,304976,257918,990
9668,75461,160195,990
9669,130471,339193,990
9670,222847,209781,990
9671,246376,320810,990
9672,171215,269880,990
9673,62596,164775,990
9674,297844,321209,990
9675,82439,305801,990
9676,153689,104497,991
9677,269258,137409,991
9678,110377,83947,991
9679,294221,208250,991
9680,172764,55130,991
9681,127362,138673,991
9682,189833,221977,991
9683,135014,56881,991
9684,200162,319956,992
9685,46234,172809,992
9686,60116,298246,992
9687,320186,206984,992
9688,67423,126401,992
9689,103880,329683,992
9690,343926,310906,992
9691,255631,88748,992
9692,295325,155450,992
9693,333929,137655,992
9694,85718,220585,992
9695,148097,30896,992
9696,64096,128209,993
9697,89887,177434,993
9698,4530,32788,993
9699,61751,306968,993
9700,79430,90621,993
9701,310457,242506,993
9702,110101,61619,993
9703,131868,211355,993
9704,255569,345997,993
9705,146451,232237,993
9706,260410,24912,993
9707,348014,116747,993
9708,256235,63355,993
9709,131868,181992,994
9710,9030,256875,994
9711,316431,148167,994
9712,130789,126577,994
9713,283599,343804,994
9714,194765,13130,994
9715,30685,206956,995
9716,145286,191322,995
9717,71437,312250,995
9718,159395,273587,995
9719,183077,224983,995
9720,105153,294205,995
9721,340855,330353,995
9722,153170,57928,995
9723,179004,298154,996
9724,61401,64630,996
9725,305890,86096,996
9726,2720,257258,996
9727,203869,9858,996
9728,125556,144572,996
9729,329641,128188,996
9730,136479,230857,997
9731,42603,57819,997
9732,138049,324261,997
9733,47312,129313,997
9734,97237,18097,997
9735,163566,306092,997
9736,346599,48692,997
9737,342393,20746,997
9738,219855,83358,997
9739,337201,277670,997
9740,202535,324697,997
9741,277904,109250,997
9742,11427,52691,998
9743,19968,21163,998
9744,301970,229367,998
9745,27419,255702,998
9746,75893,74553,998
9747,288744,287345,998
9748,343291,164062,998
9749,224592,273710,998
9750,297684,188230,998
9751,117081,278587,998
9752,145367,38738,998
9753,192027,78154,998
9754,267718,35669,999
9755,205929,111682,999
9756,270761,49001,999
9757,123612,303132,999
9758,208072,89226,999
9759,323793,210453,999
9760,300306,288254,999
9761,43285,268154,1000
9762,225181,34216,1000
9763,203923,232569,1000
9764,13296,78420,1000
9765,101720,105867,1000
9766,58920,54105,1000
9767,111523,138288,1000
9768,232674,289811,1000
9769,265408,301731,1000
9770,221977,210061,1000
9771,80296,123377,1000
9772,257033,29127,1000
9773,187884,207896,1001
9774,8236,26026,1001
9775,68829,323004,1001
9776,309268,38021,1001
9777,127958,323043,1001
9778,165978,49214,1001
9779,277961,203969,1001
9780,330268,86488,1001
9781,316909,297456,1001
9782,221650,275696,1002
9783,217858,274037,1002
9784,24715,146653,1002
9785,85690,51015,1002
9786,293221,172762,1002
9787,331433,3422,1002
9788,93992,238848,1002
9789,14862,283998,1002
9790,84922,336646,1002
9791,50665,345776,1002
9792,133412,267408,1002
9793,51209,263554,1003
9794,4530,90673,1003
9795,9604,68189,1003
9796,108826,59826,1003
9797,111874,106357,1003
9798,26944,80016,1003
9799,144790,5222,1003
9800,293811,174232,1003
9801,73247,173945,1003
9802,134073,278116,1003
9803,102874,11346,1003
9804,295852,309447,1003
9805,200021,55941,1004
9806,175576,167837,1004
9807,272417,175326,1004
9808,7250,239703,1004
9809,87966,152072,1004
9810,80980,63499,1004
9811,45037,172604,1004
9812,73961,131203,1004
9813,26026,62459,1004
9814,236790,62276,1005
9815,279275,284347,1005
9816,44877,192223,1005
9817,108174,272767,1005
9818,116680,11748,1005
9819,139200,164237,1005
9820,358,53265,1005
9821,37627,259405,1005
9822,167365,182358,1006
9823,281604,1120,1006
9824,250798,217324,1006
9825,91619,322220,1006
9826,29342,160632,1007
9827,50451,155732,1007
9828,64544,151431,1007
9829,346324,337008,1007
9830,227346,327664,1007
9831,325794,330227,1007
9832,127367,206500,1007
9833,1075,276840,1007
9834,252444,125072,1007
9835,126897,271463,1007
9836,229016,317007,1007
9837,334272,191500,1007
9838,306678,178755,1007
9839,232545,20594,1007
9840,86214,322216,1008
9841,292159,298645,1008
9842,168468,221731,1008
9843,344937,259155,1008
9844,280039,344339,1008
9845,302539,267407,1008
9846,81539,200211,1008
9847,25907,45329,1008
9848,67346,323586,1008
9849,343249,20658,1008
9850,272012,299357,1008
9851,87800,344078,1008
9852,7970,157419,1008
9853,172988,179799,1008
9854,74645,190680,1008
9855,296122,89065,1009
9856,330143,110758,1009
9857,177372,242667,1009
9858,196275,50792,1009
9859,3008,318011,1009
9860,349796,255454,1010
9861,299572,349602,1010
9862,58994,32355,1010
9863,127499,165476,1010
9864,188247,221348,1010
9865,310405,69266,1010
9866,202254,95667,1011
9867,201058,115554,1011
9868,212893,297435,1011
9869,274629,322153,1011
9870,346676,270889,1011
9871,223470,228292,1011
9872,252859,17087,1011
9873,248570,285441,1011
9874,37705,101275,1011
9875,344291,118025,1012
9876,84540,36057,1012
9877,298903,13767,1012
9878,318437,62672,1012
9879,161103,59906,1012
9880,68336,22272,1012
9881,176364,100304,1012
9882,65212,70762,1012
9883,90879,237843,1012
9884,41422,273366,1013
9885,136938,168574,1013
9886,130880,313687,1013
9887,123819,115451,1013
9888,131199,2201,1013
9889,140421,117086,1013
9890,64681,113643,1013
9891,333494,28927,1013
9892,141617,305797,1013
9893,19431,103835,1013
9894,129365,25183,1013
9895,267456,274989,1013
9896,46238,136185,1014
9897,142656,236235,1014
9898,20430,85748,1014
9899,275308,22093,1014
9900,156703,56648,1014
9901,185736,121118,1014
9902,267710,232901,1015
9903,233678,26421,1015
9904,237958,340923,1015
9905,17404,181064,1015
9906,236464,171976,1015
9907,215545,326222,1015
9908,156272,105759,1015
9909,203015,281811,1015
9910,191322,250196,1016
9911,49339,262032,1016
9912,297948,206460,1016
9913,209756,323929,1016
9914,232398,161578,1016
9915,100349,278071,1016
9916,275822,74919,1016
9917,76881,150576,1016
9918,39509,335733,1016
9919,48895,28704,1016
9920,81112,9658,1016
9921,91264,149398,1016
9922,303096,286301,1017
9923,61699,249237,1017
9924,208214,13572,1017
9925,67,170205,1017
9926,332182,85719,1017
9927,55829,66053,1017
9928,118292,294948,1017
9929,293333,283281,1017
9930,214286,324712,1017
9931,68564,214531,1017
9932,47593,249601,1017
9933,283869,210061,1017
9934,71279,287939,1017
9935,254866,47405,1018
9936,93618,330227,1018
9937,290293,240717,1018
9938,202731,177101,1018
9939,263154,3364,1018
9940,204089,26421,1018
9941,179297,344947,1018
9942,335685,253220,1018
9943,270329,112718,1018
9944,121095,29147,1018
9945,1263,72646,1018
9946,61231,277181,1018
9947,35602,340237,1018
9948,309395,342602,1019
9949,254376,331484,1019
9950,58198,240425,1019
9951,8679,316734,1019
9952,78616,171976,1019
9953,144121,227479,1019
9954,319427,188824,1019
9955,204274,332863,1019
9956,213742,311046,1019
9957,129116,171957,1019
9958,165711,118354,1020
9959,107377,137224,1020
9960,1253,300305,1020
9961,302043,27263,1020
9962,179519,305497,1020
9963,31938,135645,1021
9964,138555,126401,1021
9965,39273,137844,1021
9966,296784,139585,1021
9967,67810,22024,1021
9968,152481,86324,1021
9969,65244,108286,1021
9970,308174,213618,1021
9971,213635,290506,1021
9972,322162,150846,1021
9973,82439,335560,1021
9974,46736,306303,1022
9975,338666,257877,1022
9976,29249,262032,1022
9977,194241,107852,1022
9978,140095,227407,1022
9979,136797,299358,1022
9980,305878,326643,1022
9981,128187,343701,1022
9982,327147,67125,1022
9983,98803,345833,1022
9984,124592,255086,1022
9985,12638,53141,1023
9986,225800,170425,1023
9987,99033,62089,1023
9988,150449,130663,1023
9989,135315,144312,1023
9990,336782,257647,1024
9991,74956,317189,1024
9992,36399,199742,1024
9993,25101,284115,1024
9994,294540,314981,1024
9995,172762,28626,1024
9996,271100,272144,1024
9997,261158,166980,1024
9998,142696,61050,1025
9999,205579,299071,1025
10000,68830,268873,1025
10001,334980,203614,1025
10002,96205,301632,1025
10003,198561,295355,1025
10004,19620,53250,1025
10005,306631,29963,1025
10006,335861,8839,1026
10007,221787,248811,1026
10008,243507,122579,1026
10009,192307,19493,1026
10010,150725,212893,1026
10011,36786,269584,1026
10012,2456,5423,1026
10013,143160,163138,1026
10014,338840,129431,1026
10015,205758,81326,1026
10016,276373,109668,1027
10017,188382,74483,1027
10018,127428,204552,1027
10019,275040,188044,1027
10020,50295,118989,1027
10021,172827,177313,1027
10022,103797,147350,1028
10023,62378,132129,1028
10024,175128,225165,1028
10025,78828,72230,1028
10026,192847,175621,1028
10027,221564,154612,1028
10028,30127,83948,1028
10029,116300,258976,1028
10030,256458,173187,1028
10031,183903,163258,1028
10032,145073,277871,1028
10033,16410,119226,1029
10034,236802,192504,1029
10035,11970,161999,1029
10036,112024,307779,1029
10037,14565,256160,1029
10038,39796,178175,1029
10039,103882,120607,1030
10040,67822,273398,1030
10041,176044,292978,1030
10042,165650,347581,1030
10043,132482,340800,1030
10044,326036,19139,1030
10045,55534,228665,1030
10046,221408,198500,1030
10047,332355,90841,1030
10048,182183,288666,1031
10049,100917,310468,1031
10050,53594,21234,1031
10051,151747,344650,1031
10052,103264,285624,1031
10053,11863,260896,1031
10054,43635,178755,1031
10055,61599,132152,1031
10056,225435,87720,1032
10057,285791,60994,1032
10058,260454,330317,1032
10059,277018,68154,1032
10060,285973,59357,1032
10061,69161,332698,1032
10062,304033,317344,1032
10063,22991,128459,1032
10064,37211,80648,1032
10065,29146,32457,1032
10066,305321,209931,1032
10067,88560,285768,1032
10068,173752,38235,1033
10069,337326,29375,1033
10070,160465,324331,1033
10071,12825,209894,1033
10072,317034,78837,1033
10073,30234,48266,1033
10074,178755,20146,1033
10075,185458,67678,1033
10076,106419,329610,1033
10077,12593,5249,1033
10078,97146,309066,1033
10079,168517,71358,1033
10080,236943,246230,1034
10081,185186,3823,1034
10082,8265,326769,1034
10083,195399,153587,1034
10084,55627,207450,1034
10085,26856,153801,1034
10086,289365,157851,1034
10087,205813,76364,1034
10088,280936,104452,1034
10089,303650,173704,1034
10090,338083,99782,1034
10091,221806,39642,1035
10092,70243,107406,1035
10093,187669,62980,1035
10094,127367,242666,1035
10095,229031,325150,1035
10096,318430,77562,1036
10097,107344,215704,1036
10098,187569,291121,1036
10099,142854,278037,1036
10100,320479,180223,1036
10101,74956,53930,1036
10102,303911,111145,1036
10103,215227,126196,1036
10104,304582,38761,1036
10105,33062,117882,1036
10106,327722,105261,1037
10107,34499,62727,1037
10108,80334,152623,1037
10109,176044,218853,1037
10110,260839,259637,1037
10111,244163,67346,1037
10112,306216,197045,1037
10113,60705,198913,1037
10114,339739,169462,1037
10115,194576,176275,1037
10116,270667,84472,1037
10117,72202,110302,1037
10118,150611,146612,1038
10119,235041,317189,1038
10120,222159,45993,1038
10121,148715,224859,1038
10122,87477,276727,1038
10123,39752,267797,1038
10124,193441,26309,1039
10125,158638,213530,1039
10126,2193,147009,1039
10127,300373,242414,1039
10128,150860,42952,1039
10129,263567,128006,1039
10130,48692,184196,1039
10131,81333,285312,1039
10132,44836,152928,1039
10133,205758,189265,1039
10134,80567,312254,1039
10135,245022,250682,1039
10136,102053,302998,1040
10137,35518,209940,1040
10138,255851,165149,1040
10139,53980,254541,1040
10140,260636,113436,1040
10141,311549,126201,1040
10142,11847,60545,1040
10143,54792,15568,1040
10144,42204,347922,1041
10145,139578,103132,1041
10146,201237,347129,1041
10147,142904,94650,1041
10148,132843,318513,1041
10149,106639,67686,1041
10150,266159,63534,1041
10151,18546,299307,1041
10152,291312,235751,1041
10153,226245,241529,1042
10154,91639,59974,1042
10155,57297,91734,1042
10156,41830,24588,1042
10157,323018,305889,1042
10158,254961,178755,1042
10159,60667,202742,1042
10160,306669,230282,1042
10161,233888,60852,1042
10162,284578,167472,1043
10163,266369,164384,1043
10164,168305,222108,1043
10165,7920,323051,1043
10166,335178,302641,1043
10167,82514,307377,1043
10168,206983,283901,1043
10169,310480,135477,1043
10170,249343,137982,1043
10171,233653,16655,1043
10172,296401,140226,1043
10173,214285,15258,1043
10174,202742,265385,1043
10175,317571,171181,1043
10176,274245,118556,1043
10177,36698,346139,1043
10178,226044,170242,1044
10179,300384,151963,1044
10180,232149,86386,1044
10181,104435,76746,1044
10182,259060,322745,1044
10183,297136,129199,1044
10184,199787,14861,1044
10185,253735,222590,1044
10186,34123,234511,1044
10187,166920,220239,1045
10188,319056,141015,1045
10189,85875,22289,1045
10190,292159,347777,1045
10191,166471,109381,1045
10192,146615,21374,1045
10193,55941,313313,1045
10194,92397,136850,1045
10195,100189,196247,1045
10196,129796,84187,1045
10197,203344,200397,1045
10198,294865,237691,1045
10199,134590,9119,1045
10200,76306,169257,1046
10201,95138,49466,1046
10202,145732,27852,1046
10203,153412,98568,1046
10204,141284,31569,1046
10205,165256,73881,1046
10206,99287,38894,1046
10207,191378,96326,1046
10208,102396,194102,1046
10209,299169,183790,1046
10210,207539,42670,1047
10211,215390,42289,1047
10212,246005,212714,1047
10213,275019,173909,1047
10214,198897,270217,1047
10215,255569,329826,1047
10216,219073,135264,1047
10217,145914,317665,1047
10218,102654,50304,1047
10219,156899,81768,1047
10220,224574,174864,1047
10221,142002,41636,1047
10222,184135,99866,1048
10223,88193,290028,1048
10224,263153,184010,1048
10225,312099,69786,1048
10226,178686,29774,1048
10227,258873,175081,1048
10228,169855,25101,1048
10229,188132,102502,1048
10230,66667,58648,1048
10231,102881,17682,1048
10232,35204,160936,1048
10233,284578,109172,1049
10234,124112,297531,1049
10235,224308,66898,1049
10236,319354,184577,1049
10237,199832,83822,1049
10238,315087,301074,1049
10239,28354,195653,1049
10240,221521,53788,1049
10241,342098,90286,1049
10242,112485,160787,1049
10243,318855,250,1049
10244,97306,17127,1049
10245,326952,319120,1049
10246,129479,60632,1049
10247,182700,168574,1050
10248,172671,334893,1050
10249,223059,319871,1050
10250,25930,306535,1050
10251,65190,127064,1050
10252,269584,208628,1050
10253,108497,108951,1050
10254,329721,304082,1050
10255,66480,287837,1050
10256,105568,8155,1050
10257,262598,268318,1050
10258,180705,87470,1050
10259,321764,62039,1050
10260,104087,244069,1051
10261,271614,20735,1051
10262,10612,260092,1051
10263,105631,20416,1051
10264,296303,65723,1051
10265,151871,216393,1051
10266,9030,175243,1051
10267,219606,43847,1051
10268,3970,332466,1051
10269,222692,294914,1051
10270,226875,163245,1051
10271,161111,82406,1051
10272,185458,348037,1051
10273,214933,98539,1051
10274,23245,39112,1051
10275,254839,282554,1051
10276,109965,5342,1051
10277,277795,61842,1052
10278,263626,156468,1052
10279,103056,241417,1052
10280,65220,283457,1052
